TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
13;true;0;false;off ;low ;true;REQ005REQ009
43;false;9;false;off ;permitted ;true;REQ001
63;false;5;false;off ;low ;true;REQ003
92;true;7;true;on ;low ;false;REQ006REQ010
124;false;3;false;on ;low ;false;
164;false;1;true;on ;low ;false;
194;false;7;true;on ;low ;false;
231;false;1;true;on ;low ;false;
258;true;2;true;on ;low ;false;
308;false;4;false;on ;low ;false;
321;false;2;false;on ;low ;false;
340;false;2;false;on ;low ;false;
372;true;6;false;off ;low ;true;REQ005REQ009
399;false;1;true;on ;low ;false;REQ006REQ010
418;true;10;true;off ;high ;false;REQ001REQ011REQ002
454;true;1;true;on ;low ;false;REQ004REQ003REQ010
464;false;1;true;on ;low ;false;
475;false;2;false;on ;low ;false;
515;true;7;false;off ;low ;true;REQ005REQ009
524;true;0;false;off ;low ;true;
546;true;5;true;on ;low ;false;REQ006REQ010
564;true;3;false;on ;low ;false;
597;false;0;true;on ;low ;false;
628;false;2;true;on ;low ;false;
641;true;9;true;off ;permitted ;false;REQ001REQ011
664;false;2;false;on ;low ;false;REQ003REQ010
703;false;3;true;on ;low ;false;
744;true;4;true;on ;low ;false;
781;false;10;true;off ;high ;false;REQ001REQ002REQ011
802;true;4;true;on ;low ;false;REQ004REQ003REQ010
812;false;1;true;on ;low ;false;
825;true;9;true;off ;permitted ;false;REQ001REQ011
867;true;8;false;on ;low ;false;REQ003REQ010
918;true;8;false;on ;low ;false;
965;true;10;false;off ;high ;false;REQ001REQ011REQ002
1001;true;8;true;on ;low ;false;REQ004REQ003REQ010
