TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
34;true;2;true;on ;low ;false;
64;true;1;true;on ;low ;false;
109;false;3;false;on ;low ;false;
142;false;4;false;on ;low ;false;
193;true;11;true;off ;high ;false;REQ001REQ011REQ002
243;true;6;false;on ;low ;false;REQ004REQ003REQ010
266;false;4;true;on ;low ;false;
276;true;7;false;off ;low ;true;REQ005REQ009
316;false;6;true;on ;low ;false;REQ006REQ010
361;true;6;true;on ;low ;false;
382;false;0;false;on ;low ;false;
417;false;0;true;on ;low ;false;
457;true;8;true;on ;low ;false;
495;true;0;true;on ;low ;false;
534;true;3;true;on ;low ;false;
576;false;9;false;off ;permitted ;false;REQ001REQ011
589;true;10;false;off ;high ;false;REQ005REQ002REQ008
627;false;6;true;on ;low ;false;REQ004REQ003REQ010
677;true;1;false;off ;low ;true;REQ005REQ009
710;false;8;false;off ;low ;true;
749;false;10;true;off ;high ;false;REQ001REQ006REQ002
768;true;4;true;on ;low ;false;REQ004REQ003REQ010
814;false;11;true;off ;high ;false;REQ001REQ002REQ011
825;false;9;true;off ;permitted ;false;REQ004
872;true;4;true;on ;low ;false;REQ003REQ010
908;true;1;false;on ;low ;false;
931;true;0;false;on ;low ;false;
955;false;6;false;on ;low ;false;
973;true;5;true;on ;low ;false;
994;false;3;true;on ;low ;false;
1026;true;2;true;on ;low ;false;
1067;false;10;false;off ;high ;false;REQ001REQ002REQ011
1084;true;4;true;on ;low ;false;REQ004REQ003REQ010
1132;false;4;false;on ;low ;false;
1152;false;8;true;on ;low ;false;
1166;true;9;false;off ;permitted ;true;REQ005REQ001REQ011
