TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
26;true;11;true;off ;high ;false;REQ001REQ011REQ002
39;false;4;false;on ;low ;false;REQ004REQ003REQ010
79;true;7;false;off ;low ;true;REQ005REQ009
93;false;8;false;off ;low ;true;
113;false;8;true;on ;low ;false;REQ006REQ010
140;false;9;true;off ;permitted ;false;REQ001REQ011
162;false;9;false;off ;permitted ;false;
199;false;4;true;on ;low ;false;REQ003REQ010
227;true;9;true;off ;permitted ;false;REQ001REQ011
261;true;4;false;on ;low ;false;REQ003REQ010
286;true;6;false;on ;low ;false;
304;false;11;false;off ;high ;false;REQ001REQ011REQ002
344;false;9;true;off ;permitted ;false;REQ004
391;false;10;false;off ;high ;false;REQ002
436;true;8;false;off ;low ;true;REQ004REQ005REQ003
450;false;1;false;off ;low ;true;
471;true;3;false;off ;low ;true;
490;false;7;true;on ;low ;false;REQ006REQ010
521;true;8;false;off ;low ;true;REQ005REQ009
547;false;10;false;off ;high ;false;REQ001REQ002REQ008
564;false;7;true;on ;low ;false;REQ004REQ003REQ010
607;false;3;false;on ;low ;false;
625;true;3;false;off ;low ;true;REQ005REQ009
636;true;3;true;on ;low ;false;REQ006REQ010
668;false;3;false;on ;low ;false;
701;true;8;true;on ;low ;false;
710;false;10;true;off ;high ;false;REQ001REQ011REQ002
733;false;4;false;on ;low ;false;REQ004REQ003REQ010
758;true;1;true;on ;low ;false;
780;true;3;false;on ;low ;false;
797;true;0;false;on ;low ;false;
835;true;11;false;off ;high ;false;REQ001REQ011REQ002
852;true;10;false;off ;high ;false;
884;false;2;false;on ;low ;false;REQ004REQ003REQ010
905;true;4;false;off ;low ;true;REQ005REQ009
944;false;0;true;on ;low ;false;REQ006REQ010
