TIME;I:the_coffee_request_button;I:the_coin_sensor;O:the_system_mode;O:the_coffee_machine_output;
0;false;false;1;0;
2;false;false;1;0;
5;true;false;1;0;
7;true;false;1;0;
9;false;true;0;0;REQ001
12;false;true;0;0;
15;false;false;0;0;
17;true;true;0;0;
19;false;true;0;0;
21;true;false;0;0;
24;true;false;0;0;
26;true;true;0;0;
28;false;true;0;0;
31;true;false;0;0;
34;true;false;0;0;
36;false;false;0;0;
39;true;true;0;0;
42;true;true;0;0;
44;false;false;0;0;
46;true;true;0;0;
49;true;false;0;0;
51;true;false;0;0;
53;true;false;0;0;
55;false;true;0;0;
57;true;true;0;0;
60;true;true;0;0;
62;true;false;0;0;
64;false;true;0;0;
67;true;true;0;0;
70;true;true;0;0;
73;true;true;0;0;
75;false;true;0;0;
77;true;true;0;0;
