TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
15;false;6;false;on ;low ;false;
49;false;1;false;on ;low ;false;
68;true;0;true;on ;low ;false;
78;false;4;false;on ;low ;false;
124;false;7;true;on ;low ;false;
147;false;3;false;on ;low ;false;
193;false;7;false;on ;low ;false;
219;true;5;true;on ;low ;false;
233;false;7;false;on ;low ;false;
271;false;5;false;on ;low ;false;
317;false;7;true;on ;low ;false;
343;false;4;true;on ;low ;false;
370;false;10;false;off ;high ;false;REQ001REQ002REQ011
402;true;8;false;off ;low ;true;REQ004REQ005REQ003
428;true;9;true;off ;permitted ;false;REQ001REQ006
439;true;0;false;on ;low ;false;REQ003REQ010
482;true;6;false;on ;low ;false;
498;true;4;true;on ;low ;false;
545;true;8;false;on ;low ;false;
576;false;0;false;on ;low ;false;
610;true;0;false;off ;low ;true;REQ005REQ009
651;false;2;true;on ;low ;false;REQ006REQ010
671;false;10;false;off ;high ;false;REQ001REQ002REQ011
708;true;5;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
749;true;7;true;on ;low ;false;REQ006REQ010
776;true;4;false;on ;low ;false;
807;false;0;false;on ;low ;false;
833;true;1;true;on ;low ;false;
849;false;8;true;on ;low ;false;
868;true;3;false;off ;low ;true;REQ005REQ009
892;true;2;true;on ;low ;false;REQ006REQ010
933;true;3;false;on ;low ;false;
959;true;6;false;on ;low ;false;
1003;true;3;true;on ;low ;false;
1020;false;3;true;on ;low ;false;
1048;false;4;true;on ;low ;false;
