TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
12;true;8;true;on ;low ;false;
51;false;6;false;on ;low ;false;
76;true;5;false;off ;low ;true;REQ005REQ009
115;true;1;true;on ;low ;false;REQ006REQ010
149;false;10;false;off ;high ;false;REQ001REQ002REQ011
186;true;9;false;off ;permitted ;true;REQ004REQ005
218;false;5;true;on ;low ;false;REQ006REQ003REQ010
255;true;7;true;on ;low ;false;
297;false;0;false;on ;low ;false;
343;false;2;true;on ;low ;false;
384;true;8;true;on ;low ;false;
395;false;6;true;on ;low ;false;
415;false;3;false;on ;low ;false;
431;false;11;true;off ;high ;false;REQ001REQ011REQ002
469;false;10;true;off ;high ;false;
501;true;4;true;on ;low ;false;REQ004REQ003REQ010
530;true;11;false;off ;high ;false;REQ001REQ002REQ011
564;false;6;true;on ;low ;false;REQ004REQ003REQ010
576;true;0;false;off ;low ;true;REQ005REQ009
597;true;10;true;off ;high ;false;REQ006REQ010REQ001REQ002REQ011
610;false;1;true;on ;low ;false;REQ004REQ003REQ010
656;true;9;false;off ;permitted ;true;REQ005REQ009REQ001
699;true;4;false;off ;low ;true;REQ003
740;false;6;true;on ;low ;false;REQ006REQ010
775;true;11;false;off ;high ;false;REQ001REQ005REQ011REQ002REQ007
802;false;9;true;off ;permitted ;false;REQ004
853;false;8;false;on ;low ;false;REQ003REQ010
867;false;6;false;on ;low ;false;
894;true;9;true;off ;permitted ;false;REQ001REQ011
904;true;2;false;on ;low ;false;REQ003REQ010
952;true;1;false;on ;low ;false;
996;false;10;true;off ;high ;false;REQ001REQ002REQ011
1020;false;5;false;on ;low ;false;REQ004REQ003REQ010
1062;false;11;false;off ;high ;false;REQ001REQ002REQ011
1112;false;11;false;off ;high ;false;
1158;true;1;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
