TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
17;true;9;false;off ;permitted ;true;REQ005REQ001REQ011
54;true;10;false;off ;high ;false;REQ002REQ007
72;false;4;false;on ;low ;false;REQ004REQ003REQ010
90;false;10;true;off ;high ;false;REQ001REQ002REQ011
121;false;8;true;on ;low ;false;REQ004REQ003REQ010
159;true;1;false;off ;low ;true;REQ005REQ009
200;false;6;false;off ;low ;true;
213;false;5;false;off ;low ;true;
255;true;11;true;off ;high ;false;REQ001REQ006REQ002
287;false;1;false;on ;low ;false;REQ004REQ003REQ010
322;true;0;false;off ;low ;true;REQ005REQ009
364;false;0;true;on ;low ;false;REQ006REQ010
406;false;10;false;off ;high ;false;REQ001REQ011REQ002
421;false;8;false;on ;low ;false;REQ004REQ003REQ010
437;true;10;false;off ;high ;false;REQ005REQ001REQ002REQ007REQ011
459;false;0;true;on ;low ;false;REQ004REQ003REQ010
474;false;8;true;on ;low ;false;
501;false;3;false;on ;low ;false;
548;true;6;false;off ;low ;true;REQ005REQ009
574;true;2;false;off ;low ;true;
605;true;10;true;off ;high ;false;REQ006REQ010REQ001REQ011REQ002
646;false;11;false;off ;high ;false;
660;false;1;false;on ;low ;false;REQ004REQ003REQ010
692;true;3;false;off ;low ;true;REQ005REQ009
733;false;7;false;off ;low ;true;
748;false;6;true;on ;low ;false;REQ006REQ010
780;true;1;false;off ;low ;true;REQ005REQ009
807;true;4;false;off ;low ;true;
833;false;7;false;off ;low ;true;
872;false;9;true;off ;permitted ;false;REQ001REQ006
910;false;10;true;off ;high ;false;REQ002
956;true;8;false;off ;low ;true;REQ004REQ005REQ003
978;false;4;false;off ;low ;true;
998;false;1;true;on ;low ;false;REQ006REQ010
1023;true;9;true;off ;permitted ;false;REQ001REQ011
1061;false;6;false;on ;low ;false;REQ003REQ010
