TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
25;true;5;false;off ;low ;true;REQ005REQ009
69;true;0;true;on ;low ;false;REQ006REQ010
108;false;6;true;on ;low ;false;
154;true;0;true;on ;low ;false;
169;true;10;false;off ;high ;false;REQ001REQ011REQ002
192;true;10;false;off ;high ;false;
208;false;7;false;on ;low ;false;REQ004REQ003REQ010
230;true;9;false;off ;permitted ;true;REQ001REQ005REQ011
259;false;2;false;off ;low ;true;REQ003
304;true;4;false;off ;low ;true;
335;true;3;true;on ;low ;false;REQ006REQ010
378;false;4;true;on ;low ;false;
420;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ008
433;true;9;true;off ;permitted ;false;REQ004
470;false;6;true;on ;low ;false;REQ003REQ010
484;true;7;false;off ;low ;true;REQ005REQ009
532;true;4;false;off ;low ;true;
542;false;8;false;off ;low ;true;
577;false;6;false;off ;low ;true;
602;true;6;false;off ;low ;true;
620;false;0;true;on ;low ;false;REQ006REQ010
660;true;5;true;on ;low ;false;
682;false;10;false;off ;high ;false;REQ001REQ011REQ002
705;false;7;false;on ;low ;false;REQ004REQ003REQ010
730;true;3;true;on ;low ;false;
740;true;3;true;on ;low ;false;
774;false;1;true;on ;low ;false;
795;false;5;true;on ;low ;false;
820;false;8;false;on ;low ;false;
857;false;11;true;off ;high ;false;REQ001REQ002REQ011
899;false;7;true;on ;low ;false;REQ004REQ003REQ010
922;false;1;true;on ;low ;false;
952;false;4;false;on ;low ;false;
983;false;8;false;on ;low ;false;
1025;true;6;false;off ;low ;true;REQ005REQ009
1067;false;4;false;off ;low ;true;
