TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
49;false;4;true;on ;low ;false;
84;false;7;false;on ;low ;false;
107;false;6;true;on ;low ;false;
120;false;8;true;on ;low ;false;
144;false;9;true;off ;permitted ;false;REQ001REQ011
172;true;5;true;on ;low ;false;REQ003REQ010
209;false;10;false;off ;high ;false;REQ001REQ002REQ011
235;true;6;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
284;false;8;false;off ;low ;true;
295;true;2;false;off ;low ;true;
309;true;4;true;on ;low ;false;REQ006REQ010
331;true;1;false;on ;low ;false;
370;false;3;true;on ;low ;false;
395;false;0;false;on ;low ;false;
428;true;3;true;on ;low ;false;
447;true;10;false;off ;high ;false;REQ001REQ011REQ002
464;false;4;true;on ;low ;false;REQ004REQ003REQ010
503;true;1;false;off ;low ;true;REQ005REQ009
523;true;0;true;on ;low ;false;REQ006REQ010
536;false;5;false;on ;low ;false;
564;false;1;true;on ;low ;false;
604;true;5;true;on ;low ;false;
646;true;10;false;off ;high ;false;REQ001REQ011REQ002
670;false;0;true;on ;low ;false;REQ004REQ003REQ010
683;true;2;true;on ;low ;false;
699;true;6;true;on ;low ;false;
747;false;2;true;on ;low ;false;
791;true;6;true;on ;low ;false;
832;false;0;true;on ;low ;false;
874;true;10;false;off ;high ;false;REQ001REQ005REQ002REQ007REQ011
910;true;2;false;on ;low ;false;REQ004REQ003REQ010
955;true;8;true;on ;low ;false;
969;false;11;true;off ;high ;false;REQ001REQ011REQ002
991;false;11;false;off ;high ;false;
1030;true;5;true;on ;low ;false;REQ004REQ003REQ010
1047;false;0;false;on ;low ;false;
