TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
25;true;11;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ007
42;true;6;true;on ;low ;false;REQ004REQ003REQ010
67;false;6;false;on ;low ;false;
99;true;3;true;on ;low ;false;
149;true;1;false;on ;low ;false;
191;true;3;false;on ;low ;false;
221;false;7;true;on ;low ;false;
246;true;1;true;on ;low ;false;
292;true;5;false;on ;low ;false;
309;false;2;true;on ;low ;false;
351;true;8;false;off ;low ;true;REQ005REQ009
364;true;4;true;on ;low ;false;REQ006REQ010
375;false;0;false;on ;low ;false;
404;false;8;false;on ;low ;false;
451;false;11;true;off ;high ;false;REQ001REQ011REQ002
499;false;3;false;on ;low ;false;REQ004REQ003REQ010
531;true;11;true;off ;high ;false;REQ001REQ002REQ011
543;false;0;false;on ;low ;false;REQ004REQ003REQ010
569;true;4;true;on ;low ;false;
599;true;5;false;on ;low ;false;
634;true;1;true;on ;low ;false;
654;true;7;true;on ;low ;false;
699;true;10;true;off ;high ;false;REQ001REQ011REQ002
724;true;1;true;on ;low ;false;REQ004REQ003REQ010
767;false;3;false;on ;low ;false;
791;true;8;false;off ;low ;true;REQ005REQ009
814;false;10;true;off ;high ;false;REQ001REQ006REQ002
848;true;10;false;off ;high ;false;
880;false;0;false;on ;low ;false;REQ004REQ003REQ010
921;true;2;false;off ;low ;true;REQ005REQ009
945;false;3;false;off ;low ;true;
960;false;5;false;off ;low ;true;
1002;false;5;false;off ;low ;true;
1013;false;6;false;off ;low ;true;
1048;true;11;true;off ;high ;false;REQ001REQ002REQ008
1064;false;0;true;on ;low ;false;REQ004REQ003REQ010
