TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
40;true;7;false;off ;low ;true;REQ005REQ009
67;false;11;false;off ;high ;false;REQ001REQ002REQ007
85;true;1;true;on ;low ;false;REQ004REQ003REQ010
121;true;9;false;off ;permitted ;false;REQ001REQ011
163;false;4;false;on ;low ;false;REQ003REQ010
194;false;6;true;on ;low ;false;
228;false;10;false;off ;high ;false;REQ001REQ011REQ002
241;true;2;true;on ;low ;false;REQ004REQ003REQ010
292;false;6;false;on ;low ;false;
333;false;0;true;on ;low ;false;
364;false;4;false;on ;low ;false;
410;true;3;false;off ;low ;true;REQ005REQ009
423;true;9;false;off ;permitted ;true;REQ001
468;false;8;false;off ;low ;true;REQ003
488;true;5;false;off ;low ;true;
528;false;3;false;off ;low ;true;
576;false;7;true;on ;low ;false;REQ006REQ010
588;true;11;false;off ;high ;false;REQ001REQ002REQ011
603;true;2;false;on ;low ;false;REQ004REQ003REQ010
648;true;3;false;on ;low ;false;
686;true;4;false;on ;low ;false;
717;true;9;false;off ;permitted ;false;REQ001REQ011
762;true;4;false;on ;low ;false;REQ003REQ010
795;false;3;false;on ;low ;false;
815;true;8;false;off ;low ;true;REQ005REQ009
862;true;3;false;off ;low ;true;
879;true;1;true;on ;low ;false;REQ006REQ010
913;false;9;false;off ;permitted ;false;REQ001REQ011
949;true;8;true;on ;low ;false;REQ003REQ010
972;true;0;true;on ;low ;false;
1016;false;3;false;on ;low ;false;
1025;false;0;false;on ;low ;false;
1038;true;3;false;off ;low ;true;REQ005REQ009
1088;true;0;true;on ;low ;false;REQ006REQ010
1127;true;10;false;off ;high ;false;REQ001REQ011REQ002
1177;true;8;false;on ;low ;false;REQ004REQ003REQ010
