TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
49;false;6;false;on ;low ;false;
70;true;8;true;on ;low ;false;
91;false;11;true;off ;high ;false;REQ001REQ002REQ011
135;true;5;true;on ;low ;false;REQ004REQ003REQ010
167;true;7;true;on ;low ;false;
212;false;0;false;on ;low ;false;
258;false;10;false;off ;high ;false;REQ001REQ011REQ002
286;false;9;true;off ;permitted ;false;REQ004
327;false;2;false;on ;low ;false;REQ003REQ010
352;false;10;true;off ;high ;false;REQ001REQ011REQ002
402;true;4;false;off ;low ;true;REQ004REQ005REQ003
413;false;5;false;off ;low ;true;
462;true;0;false;off ;low ;true;
483;true;11;false;off ;high ;false;REQ001REQ002REQ008
523;false;2;false;on ;low ;false;REQ004REQ003REQ010
533;true;0;false;off ;low ;true;REQ005REQ009
545;false;4;true;on ;low ;false;REQ006REQ010
579;true;8;true;on ;low ;false;
590;false;1;false;on ;low ;false;
609;true;1;true;on ;low ;false;
656;false;8;true;on ;low ;false;
665;true;7;true;on ;low ;false;
676;true;8;true;on ;low ;false;
713;true;6;false;on ;low ;false;
733;false;9;true;off ;permitted ;false;REQ001REQ011
747;true;10;false;off ;high ;false;REQ002
784;false;2;true;on ;low ;false;REQ004REQ003REQ010
812;true;9;false;off ;permitted ;true;REQ001REQ005REQ011
857;false;0;false;off ;low ;true;REQ003
872;true;1;true;on ;low ;false;REQ006REQ010
909;false;2;true;on ;low ;false;
949;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ007
991;false;11;true;off ;high ;false;
1035;false;7;true;on ;low ;false;REQ004REQ003REQ010
1080;true;0;true;on ;low ;false;
1102;false;9;false;off ;permitted ;false;REQ001REQ011
