TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
38;false;5;true;on ;low ;false;
71;false;10;true;off ;high ;false;REQ001REQ002REQ011
118;false;10;true;off ;high ;false;
154;false;3;false;on ;low ;false;REQ004REQ003REQ010
196;false;3;false;on ;low ;false;
218;false;6;true;on ;low ;false;
263;true;6;true;on ;low ;false;
306;false;7;true;on ;low ;false;
322;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ007
371;true;2;false;on ;low ;false;REQ004REQ003REQ010
412;true;2;false;on ;low ;false;
436;false;4;false;on ;low ;false;
483;false;11;true;off ;high ;false;REQ001REQ011REQ002
521;true;4;true;on ;low ;false;REQ004REQ003REQ010
544;false;3;true;on ;low ;false;
587;false;10;true;off ;high ;false;REQ001REQ002REQ011
598;false;8;true;on ;low ;false;REQ004REQ003REQ010
647;true;8;true;on ;low ;false;
665;false;8;false;on ;low ;false;
693;false;4;true;on ;low ;false;
713;true;0;true;on ;low ;false;
737;false;5;false;on ;low ;false;
784;false;7;false;on ;low ;false;
829;false;7;true;on ;low ;false;
849;false;0;false;on ;low ;false;
884;false;1;false;on ;low ;false;
898;true;6;false;off ;low ;true;REQ005REQ009
909;false;2;false;off ;low ;true;
946;false;3;false;off ;low ;true;
997;false;5;true;on ;low ;false;REQ006REQ010
1027;true;6;true;on ;low ;false;
1075;true;6;false;on ;low ;false;
1112;false;0;false;on ;low ;false;
1156;false;10;false;off ;high ;false;REQ001REQ002REQ011
1186;true;9;false;off ;permitted ;true;REQ004REQ005
1230;false;3;true;on ;low ;false;REQ003REQ006REQ010
