TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
11;false;9;true;off ;permitted ;false;REQ001REQ011
49;false;3;true;on ;low ;false;REQ003REQ010
72;false;3;false;on ;low ;false;
123;true;3;true;on ;low ;false;
139;false;2;false;on ;low ;false;
150;false;10;true;off ;high ;false;REQ001REQ002REQ011
165;false;11;true;off ;high ;false;
205;false;0;false;on ;low ;false;REQ004REQ003REQ010
250;true;0;false;off ;low ;true;REQ005REQ009
285;true;4;true;on ;low ;false;REQ006REQ010
323;false;11;false;off ;high ;false;REQ001REQ011REQ002
348;true;7;true;on ;low ;false;REQ004REQ003REQ010
390;true;11;true;off ;high ;false;REQ001REQ002REQ011
401;true;6;true;on ;low ;false;REQ004REQ003REQ010
433;true;3;false;on ;low ;false;
472;true;5;false;on ;low ;false;
504;true;10;true;off ;high ;false;REQ001REQ011REQ002
539;false;4;false;on ;low ;false;REQ004REQ003REQ010
578;false;6;false;on ;low ;false;
598;false;1;false;on ;low ;false;
628;false;0;true;on ;low ;false;
650;true;2;true;on ;low ;false;
671;true;0;true;on ;low ;false;
681;false;4;true;on ;low ;false;
718;true;7;false;off ;low ;true;REQ005REQ009
756;true;7;true;on ;low ;false;REQ006REQ010
777;false;0;true;on ;low ;false;
826;true;11;false;off ;high ;false;REQ001REQ002REQ011
844;false;8;false;on ;low ;false;REQ004REQ003REQ010
854;false;11;false;off ;high ;false;REQ001REQ011REQ002
874;true;8;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
884;true;2;true;on ;low ;false;REQ006REQ010
903;false;8;false;on ;low ;false;
950;false;11;true;off ;high ;false;REQ001REQ002REQ011
993;true;6;false;off ;low ;true;REQ004REQ005REQ003
1037;true;10;false;off ;high ;false;REQ001REQ002REQ007
