TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
28;false;8;true;on ;low ;false;
41;false;3;true;on ;low ;false;
79;true;0;false;off ;low ;true;REQ005REQ009
90;false;9;false;off ;permitted ;true;REQ001
106;false;5;false;off ;low ;true;REQ003
115;true;2;true;on ;low ;false;REQ006REQ010
145;true;7;false;on ;low ;false;
164;true;2;false;on ;low ;false;
191;true;3;false;on ;low ;false;
226;false;6;false;on ;low ;false;
276;true;11;true;off ;high ;false;REQ001REQ002REQ011
306;true;5;false;on ;low ;false;REQ004REQ003REQ010
328;true;9;false;off ;permitted ;false;REQ001REQ011
366;false;2;true;on ;low ;false;REQ003REQ010
405;false;11;true;off ;high ;false;REQ001REQ011REQ002
436;true;3;false;off ;low ;true;REQ004REQ005REQ003
452;true;4;true;on ;low ;false;REQ006REQ010
466;true;11;false;off ;high ;false;REQ001REQ002REQ011
492;false;3;false;on ;low ;false;REQ004REQ003REQ010
519;false;2;true;on ;low ;false;
538;true;1;false;off ;low ;true;REQ005REQ009
550;true;5;true;on ;low ;false;REQ006REQ010
571;true;3;true;on ;low ;false;
589;true;4;false;on ;low ;false;
629;false;8;false;on ;low ;false;
672;true;1;false;off ;low ;true;REQ005REQ009
685;true;10;false;off ;high ;false;REQ001REQ002REQ008
695;true;6;false;on ;low ;false;REQ004REQ003REQ010
718;false;11;true;off ;high ;false;REQ001REQ011REQ002
729;true;9;true;off ;permitted ;false;REQ004
754;false;2;true;on ;low ;false;REQ003REQ010
783;false;1;true;on ;low ;false;
827;true;11;false;off ;high ;false;REQ005REQ001REQ002REQ011REQ007
843;false;3;true;on ;low ;false;REQ004REQ003REQ010
860;true;11;true;off ;high ;false;REQ001REQ011REQ002
881;false;3;false;on ;low ;false;REQ004REQ003REQ010
