TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
32;false;5;false;on ;low ;false;
76;false;8;true;on ;low ;false;
120;true;6;false;off ;low ;true;REQ005REQ009
134;false;11;false;off ;high ;false;REQ001REQ002REQ007
179;true;10;false;off ;high ;false;
208;false;8;true;on ;low ;false;REQ004REQ003REQ010
258;true;6;false;off ;low ;true;REQ005REQ009
286;false;4;true;on ;low ;false;REQ006REQ010
326;false;6;false;on ;low ;false;
366;false;0;true;on ;low ;false;
388;true;11;true;off ;high ;false;REQ001REQ011REQ002
415;false;6;false;on ;low ;false;REQ004REQ003REQ010
435;false;1;false;on ;low ;false;
466;false;3;false;on ;low ;false;
478;false;11;true;off ;high ;false;REQ001REQ011REQ002
493;false;6;true;on ;low ;false;REQ004REQ003REQ010
528;false;3;true;on ;low ;false;
538;false;7;true;on ;low ;false;
564;true;4;false;off ;low ;true;REQ005REQ009
593;false;1;true;on ;low ;false;REQ006REQ010
641;false;11;false;off ;high ;false;REQ001REQ002REQ011
653;true;10;true;off ;high ;false;
700;false;9;true;off ;permitted ;false;REQ004
735;false;11;false;off ;high ;false;REQ002
757;false;3;true;on ;low ;false;REQ004REQ003REQ010
774;true;5;true;on ;low ;false;
785;false;1;true;on ;low ;false;
821;false;11;true;off ;high ;false;REQ001REQ002REQ011
870;false;5;false;on ;low ;false;REQ004REQ003REQ010
880;false;10;false;off ;high ;false;REQ001REQ002REQ011
914;true;8;true;on ;low ;false;REQ004REQ003REQ010
963;true;7;true;on ;low ;false;
1001;false;2;true;on ;low ;false;
1012;false;8;true;on ;low ;false;
1042;false;11;true;off ;high ;false;REQ001REQ002REQ011
1091;true;11;true;off ;high ;false;
