TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
37;true;7;false;off ;low ;true;REQ005REQ009
80;true;5;false;off ;low ;true;
117;false;6;true;on ;low ;false;REQ006REQ010
127;true;8;true;on ;low ;false;
155;false;4;false;on ;low ;false;
182;false;9;false;off ;permitted ;false;REQ001REQ011
219;true;1;true;on ;low ;false;REQ003REQ010
261;true;2;true;on ;low ;false;
276;false;8;false;on ;low ;false;
310;false;6;true;on ;low ;false;
352;false;11;true;off ;high ;false;REQ001REQ011REQ002
387;false;11;true;off ;high ;false;
399;false;3;false;on ;low ;false;REQ004REQ003REQ010
444;false;7;false;on ;low ;false;
489;false;4;false;on ;low ;false;
527;false;5;false;on ;low ;false;
553;false;5;false;on ;low ;false;
571;true;10;true;off ;high ;false;REQ001REQ002REQ011
593;true;6;true;on ;low ;false;REQ004REQ003REQ010
602;true;10;true;off ;high ;false;REQ001REQ011REQ002
628;false;1;false;on ;low ;false;REQ004REQ003REQ010
642;true;6;true;on ;low ;false;
683;true;7;true;on ;low ;false;
695;true;8;false;on ;low ;false;
706;false;9;false;off ;permitted ;false;REQ001REQ011
719;false;1;false;on ;low ;false;REQ003REQ010
761;false;0;false;on ;low ;false;
801;false;2;false;on ;low ;false;
840;false;6;false;on ;low ;false;
891;true;5;false;off ;low ;true;REQ005REQ009
940;true;8;true;on ;low ;false;REQ006REQ010
973;false;9;false;off ;permitted ;false;REQ001REQ011
991;true;1;false;off ;low ;true;REQ005REQ003
1010;true;11;true;off ;high ;false;REQ001REQ002REQ007
1024;false;10;false;off ;high ;false;
1039;false;5;false;on ;low ;false;REQ004REQ003REQ010
