TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
26;true;9;true;off ;permitted ;false;REQ001REQ011
35;false;1;false;on ;low ;false;REQ003REQ010
53;true;9;true;off ;permitted ;false;REQ001REQ011
83;false;6;false;on ;low ;false;REQ003REQ010
131;true;3;true;on ;low ;false;
143;false;7;true;on ;low ;false;
173;false;10;false;off ;high ;false;REQ001REQ011REQ002
203;false;6;false;on ;low ;false;REQ004REQ003REQ010
220;true;11;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ008
269;false;9;false;off ;permitted ;false;REQ004
285;true;4;true;on ;low ;false;REQ003REQ010
325;true;6;true;on ;low ;false;
342;true;10;true;off ;high ;false;REQ001REQ002REQ011
386;false;3;true;on ;low ;false;REQ004REQ003REQ010
401;false;11;true;off ;high ;false;REQ001REQ011REQ002
413;false;4;false;on ;low ;false;REQ004REQ003REQ010
451;false;1;true;on ;low ;false;
502;true;8;false;off ;low ;true;REQ005REQ009
513;true;3;true;on ;low ;false;REQ006REQ010
537;false;9;true;off ;permitted ;false;REQ001REQ011
552;false;5;false;on ;low ;false;REQ003REQ010
587;true;10;false;off ;high ;false;REQ001REQ002REQ011
607;false;0;false;on ;low ;false;REQ004REQ003REQ010
651;true;0;false;off ;low ;true;REQ005REQ009
682;false;2;false;off ;low ;true;
705;true;7;true;on ;low ;false;REQ006REQ010
719;false;1;false;on ;low ;false;
739;false;11;false;off ;high ;false;REQ001REQ011REQ002
764;true;3;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
787;false;4;false;off ;low ;true;
809;true;10;true;off ;high ;false;REQ006REQ010REQ001REQ011REQ002
825;true;11;false;off ;high ;false;
843;false;3;true;on ;low ;false;REQ004REQ003REQ010
872;false;7;false;on ;low ;false;
915;false;11;true;off ;high ;false;REQ001REQ002REQ011
944;true;3;true;on ;low ;false;REQ004REQ003REQ010
