TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
36;false;1;true;on ;low ;false;
74;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ007
100;false;9;true;off ;permitted ;false;REQ004
139;true;7;true;on ;low ;false;REQ003REQ010
166;false;1;false;on ;low ;false;
215;false;1;false;on ;low ;false;
225;true;2;false;off ;low ;true;REQ005REQ009
235;true;10;true;off ;high ;false;REQ006REQ010REQ001REQ011REQ002
262;true;5;true;on ;low ;false;REQ004REQ003REQ010
307;false;3;true;on ;low ;false;
342;true;4;true;on ;low ;false;
357;true;6;false;on ;low ;false;
388;true;6;false;on ;low ;false;
419;false;3;true;on ;low ;false;
449;true;6;true;on ;low ;false;
467;false;7;true;on ;low ;false;
515;true;3;true;on ;low ;false;
553;true;11;false;off ;high ;false;REQ001REQ011REQ002
597;true;10;false;off ;high ;false;
643;true;7;false;on ;low ;false;REQ004REQ003REQ010
668;true;8;false;on ;low ;false;
693;false;7;false;on ;low ;false;
726;false;7;false;on ;low ;false;
739;true;7;true;on ;low ;false;
763;true;1;true;on ;low ;false;
790;false;10;false;off ;high ;false;REQ001REQ002REQ011
801;true;6;true;on ;low ;false;REQ004REQ003REQ010
828;true;7;false;on ;low ;false;
852;false;8;false;on ;low ;false;
878;false;1;true;on ;low ;false;
898;true;11;true;off ;high ;false;REQ001REQ002REQ011
926;true;5;false;on ;low ;false;REQ004REQ003REQ010
953;true;10;false;off ;high ;false;REQ001REQ011REQ002
985;true;9;false;off ;permitted ;false;REQ004
996;true;10;false;off ;high ;false;REQ002
1046;true;9;true;off ;permitted ;false;REQ004
