TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
49;true;11;true;off ;high ;false;REQ001REQ011REQ002
82;true;4;false;on ;low ;false;REQ004REQ003REQ010
108;false;11;true;off ;high ;false;REQ001REQ002REQ011
150;false;9;true;off ;permitted ;false;REQ004
199;true;10;true;off ;high ;false;REQ002
236;true;5;true;on ;low ;false;REQ004REQ003REQ010
283;true;10;true;off ;high ;false;REQ001REQ002REQ011
332;true;10;false;off ;high ;false;
350;true;2;true;on ;low ;false;REQ004REQ003REQ010
369;true;10;false;off ;high ;false;REQ001REQ002REQ011
390;false;2;true;on ;low ;false;REQ004REQ003REQ010
417;true;0;true;on ;low ;false;
433;false;4;true;on ;low ;false;
481;true;5;true;on ;low ;false;
514;false;3;true;on ;low ;false;
556;false;4;true;on ;low ;false;
567;true;7;false;off ;low ;true;REQ005REQ009
616;true;3;true;on ;low ;false;REQ006REQ010
660;false;3;false;on ;low ;false;
703;false;3;false;on ;low ;false;
730;false;9;false;off ;permitted ;false;REQ001REQ011
765;false;9;true;off ;permitted ;false;
779;true;3;true;on ;low ;false;REQ003REQ010
801;false;3;false;on ;low ;false;
849;false;0;true;on ;low ;false;
877;true;7;true;on ;low ;false;
921;false;8;false;on ;low ;false;
935;false;5;true;on ;low ;false;
969;true;7;true;on ;low ;false;
991;false;2;true;on ;low ;false;
1036;true;8;true;on ;low ;false;
1052;true;2;true;on ;low ;false;
1088;true;3;false;on ;low ;false;
1100;false;1;true;on ;low ;false;
1148;true;0;true;on ;low ;false;
1199;false;11;true;off ;high ;false;REQ001REQ002REQ011
