TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
38;false;9;false;off ;permitted ;false;REQ001REQ011
49;false;5;true;on ;low ;false;REQ003REQ010
68;true;2;true;on ;low ;false;
84;false;6;false;on ;low ;false;
125;true;10;true;off ;high ;false;REQ001REQ011REQ002
141;true;6;false;on ;low ;false;REQ004REQ003REQ010
161;false;1;false;on ;low ;false;
178;false;11;true;off ;high ;false;REQ001REQ011REQ002
223;true;10;false;off ;high ;false;
237;true;1;false;on ;low ;false;REQ004REQ003REQ010
267;false;7;false;on ;low ;false;
279;false;8;true;on ;low ;false;
291;false;4;true;on ;low ;false;
324;true;6;true;on ;low ;false;
368;true;3;false;on ;low ;false;
418;false;2;false;on ;low ;false;
463;false;5;false;on ;low ;false;
481;true;11;true;off ;high ;false;REQ001REQ011REQ002
493;true;4;false;on ;low ;false;REQ004REQ003REQ010
529;true;4;true;on ;low ;false;
565;false;3;true;on ;low ;false;
600;false;11;true;off ;high ;false;REQ001REQ002REQ011
626;true;9;false;off ;permitted ;true;REQ004REQ005
650;true;11;true;off ;high ;false;REQ006REQ002
671;false;9;true;off ;permitted ;false;REQ004
710;false;4;false;on ;low ;false;REQ003REQ010
749;false;10;true;off ;high ;false;REQ001REQ011REQ002
798;false;3;true;on ;low ;false;REQ004REQ003REQ010
828;false;7;true;on ;low ;false;
850;true;2;true;on ;low ;false;
869;true;7;false;on ;low ;false;
903;false;4;false;on ;low ;false;
913;false;1;false;on ;low ;false;
961;true;8;true;on ;low ;false;
980;true;10;false;off ;high ;false;REQ001REQ011REQ002
993;true;1;false;on ;low ;false;REQ004REQ003REQ010
