TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
12;false;false;true;false;2;REQ003
50;true;false;true;false;4;REQ005
92;true;false;true;false;4;REQ005
137;true;true;true;true;4;REQ006
147;false;true;false;true;5;REQ007
167;false;false;false;true;1;REQ002
192;true;true;true;true;1;
231;true;true;true;true;1;
276;false;false;false;true;1;REQ002
296;false;true;true;false;5;REQ007
345;false;true;true;true;5;REQ007
385;true;true;true;false;5;REQ008
395;false;true;true;true;5;REQ007
420;true;true;false;false;5;REQ008
457;true;true;true;true;5;
502;false;true;true;false;5;REQ007
539;false;true;false;true;5;REQ007
580;false;false;false;false;3;REQ004
592;false;true;false;true;5;REQ007
637;false;true;false;false;5;REQ007
663;false;true;true;true;5;REQ007
682;false;true;true;false;5;REQ007
699;true;false;false;true;4;REQ005
724;true;false;true;false;4;REQ005
762;true;false;false;true;4;REQ005
