TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
15;false;11;false;off ;high ;false;REQ001REQ011REQ002
53;false;7;true;on ;low ;false;REQ004REQ003REQ010
86;true;5;false;off ;low ;true;REQ005REQ009
108;true;8;false;off ;low ;true;
156;false;3;true;on ;low ;false;REQ006REQ010
195;false;10;true;off ;high ;false;REQ001REQ011REQ002
235;true;4;false;off ;low ;true;REQ004REQ005REQ003
248;false;2;true;on ;low ;false;REQ006REQ010
296;true;9;true;off ;permitted ;false;REQ001REQ011
319;true;3;false;on ;low ;false;REQ003REQ010
363;true;9;false;off ;permitted ;false;REQ001REQ011
412;false;6;true;on ;low ;false;REQ003REQ010
443;true;1;false;off ;low ;true;REQ005REQ009
459;false;10;true;off ;high ;false;REQ006REQ001REQ002
504;false;10;true;off ;high ;false;
513;false;10;true;off ;high ;false;
553;true;3;false;off ;low ;true;REQ004REQ005REQ003
588;true;3;true;on ;low ;false;REQ006REQ010
631;false;10;false;off ;high ;false;REQ001REQ011REQ002
658;false;8;true;on ;low ;false;REQ004REQ003REQ010
708;true;11;false;off ;high ;false;REQ001REQ002REQ011
751;false;9;true;off ;permitted ;false;REQ004
772;true;7;true;on ;low ;false;REQ003REQ010
805;true;1;true;on ;low ;false;
836;false;6;true;on ;low ;false;
848;true;7;true;on ;low ;false;
880;true;9;true;off ;permitted ;false;REQ001REQ011
915;false;8;false;on ;low ;false;REQ003REQ010
951;false;6;false;on ;low ;false;
998;true;4;false;off ;low ;true;REQ005REQ009
1032;true;9;true;off ;permitted ;false;REQ001REQ006
1056;false;1;true;on ;low ;false;REQ003REQ010
1089;false;10;false;off ;high ;false;REQ001REQ002REQ011
1131;true;10;true;off ;high ;false;
1144;false;0;true;on ;low ;false;REQ004REQ003REQ010
1171;true;8;true;on ;low ;false;
