TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
39;false;10;true;off ;high ;false;REQ001REQ002REQ011
79;false;0;true;on ;low ;false;REQ004REQ003REQ010
97;true;4;true;on ;low ;false;
126;true;4;true;on ;low ;false;
141;true;7;false;on ;low ;false;
189;false;1;true;on ;low ;false;
227;false;10;true;off ;high ;false;REQ001REQ011REQ002
237;false;5;false;on ;low ;false;REQ004REQ003REQ010
254;true;3;false;off ;low ;true;REQ005REQ009
275;false;5;false;off ;low ;true;
285;true;2;false;off ;low ;true;
332;true;3;false;off ;low ;true;
369;false;11;true;off ;high ;false;REQ006REQ001REQ002
403;true;5;false;off ;low ;true;REQ004REQ005REQ003
444;false;3;true;on ;low ;false;REQ006REQ010
477;false;7;true;on ;low ;false;
516;false;2;false;on ;low ;false;
555;false;8;true;on ;low ;false;
595;true;3;false;off ;low ;true;REQ005REQ009
628;true;2;true;on ;low ;false;REQ006REQ010
643;false;7;false;on ;low ;false;
653;true;5;true;on ;low ;false;
687;true;6;false;on ;low ;false;
719;true;7;true;on ;low ;false;
740;false;1;true;on ;low ;false;
789;false;11;false;off ;high ;false;REQ001REQ011REQ002
837;true;8;false;off ;low ;true;REQ004REQ003REQ005
864;false;0;false;off ;low ;true;
887;true;5;true;on ;low ;false;REQ006REQ010
902;true;5;true;on ;low ;false;
927;false;10;true;off ;high ;false;REQ001REQ002REQ011
977;true;11;true;off ;high ;false;
1018;false;2;true;on ;low ;false;REQ004REQ003REQ010
1064;true;7;true;on ;low ;false;
1102;false;11;false;off ;high ;false;REQ001REQ011REQ002
1120;false;9;false;off ;permitted ;false;REQ004
