TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
14;true;10;true;off ;high ;false;REQ001REQ011REQ002
46;false;7;false;on ;low ;false;REQ004REQ003REQ010
73;false;5;false;on ;low ;false;
95;true;4;true;on ;low ;false;
130;false;2;false;on ;low ;false;
165;true;8;false;off ;low ;true;REQ005REQ009
194;false;3;false;off ;low ;true;
211;true;5;false;off ;low ;true;
234;true;0;true;on ;low ;false;REQ006REQ010
276;true;5;false;on ;low ;false;
321;true;8;true;on ;low ;false;
366;false;6;true;on ;low ;false;
395;false;8;true;on ;low ;false;
424;true;4;true;on ;low ;false;
434;true;1;false;on ;low ;false;
459;true;11;false;off ;high ;false;REQ001REQ002REQ011
489;true;0;true;on ;low ;false;REQ004REQ003REQ010
538;false;10;true;off ;high ;false;REQ001REQ011REQ002
548;true;7;false;off ;low ;true;REQ004REQ005REQ003
575;false;3;false;off ;low ;true;
617;false;5;true;on ;low ;false;REQ006REQ010
630;true;6;true;on ;low ;false;
650;false;7;true;on ;low ;false;
675;true;3;false;off ;low ;true;REQ005REQ009
690;true;4;true;on ;low ;false;REQ006REQ010
719;true;7;false;on ;low ;false;
763;false;3;true;on ;low ;false;
804;false;9;true;off ;permitted ;false;REQ001REQ011
845;false;8;true;on ;low ;false;REQ003REQ010
868;false;7;false;on ;low ;false;
913;true;2;true;on ;low ;false;
929;false;0;true;on ;low ;false;
969;true;10;false;off ;high ;false;REQ005REQ001REQ011REQ002REQ008
996;false;11;true;off ;high ;false;
1029;true;4;false;off ;low ;true;REQ004REQ003REQ005
1078;false;4;false;off ;low ;true;
