TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
50;false;11;false;off ;high ;false;REQ001REQ002REQ011
100;true;7;true;on ;low ;false;REQ004REQ003REQ010
139;false;2;true;on ;low ;false;
164;true;8;false;off ;low ;true;REQ005REQ009
178;false;5;true;on ;low ;false;REQ006REQ010
202;true;10;true;off ;high ;false;REQ001REQ002REQ011
211;false;2;true;on ;low ;false;REQ004REQ003REQ010
223;true;2;true;on ;low ;false;
262;true;10;false;off ;high ;false;REQ001REQ002REQ011
284;false;2;true;on ;low ;false;REQ004REQ003REQ010
332;false;1;false;on ;low ;false;
354;false;0;false;on ;low ;false;
391;false;9;true;off ;permitted ;false;REQ001REQ011
429;false;7;false;on ;low ;false;REQ003REQ010
464;true;5;false;off ;low ;true;REQ005REQ009
498;true;3;true;on ;low ;false;REQ006REQ010
529;false;0;false;on ;low ;false;
572;false;6;false;on ;low ;false;
617;true;11;true;off ;high ;false;REQ001REQ011REQ002
663;true;7;false;on ;low ;false;REQ004REQ003REQ010
678;false;2;false;on ;low ;false;
710;true;1;true;on ;low ;false;
758;false;2;false;on ;low ;false;
803;false;7;true;on ;low ;false;
850;false;4;true;on ;low ;false;
890;false;11;true;off ;high ;false;REQ001REQ002REQ011
923;true;4;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
944;false;11;false;off ;high ;false;REQ001REQ002REQ007
992;false;3;false;on ;low ;false;REQ004REQ003REQ010
1014;false;5;true;on ;low ;false;
1051;false;11;false;off ;high ;false;REQ001REQ011REQ002
1063;false;8;false;on ;low ;false;REQ004REQ003REQ010
1088;true;9;false;off ;permitted ;true;REQ001REQ011REQ005
1111;true;10;true;off ;high ;false;REQ006REQ002
1148;true;9;true;off ;permitted ;false;REQ004
1197;true;10;true;off ;high ;false;REQ002
