TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
10;false;11;false;off ;high ;false;REQ001REQ002REQ011
48;true;4;true;on ;low ;false;REQ004REQ003REQ010
58;false;10;false;off ;high ;false;REQ001REQ011REQ002
80;true;2;true;on ;low ;false;REQ004REQ003REQ010
123;true;4;false;on ;low ;false;
152;true;5;true;on ;low ;false;
178;false;5;false;on ;low ;false;
211;false;11;false;off ;high ;false;REQ001REQ002REQ011
245;false;4;true;on ;low ;false;REQ004REQ003REQ010
267;true;1;false;off ;low ;true;REQ005REQ009
317;false;2;false;off ;low ;true;
362;false;9;false;off ;permitted ;true;REQ001
390;false;6;false;off ;low ;true;REQ003
415;false;6;true;on ;low ;false;REQ006REQ010
437;false;2;false;on ;low ;false;
488;true;4;true;on ;low ;false;
539;false;6;false;on ;low ;false;
569;false;1;false;on ;low ;false;
610;false;6;true;on ;low ;false;
628;false;2;false;on ;low ;false;
669;true;10;true;off ;high ;false;REQ001REQ002REQ011
698;true;9;true;off ;permitted ;false;REQ004
739;true;2;false;on ;low ;false;REQ003REQ010
753;true;1;true;on ;low ;false;
790;true;8;true;on ;low ;false;
840;false;7;false;on ;low ;false;
883;false;3;false;on ;low ;false;
896;true;11;true;off ;high ;false;REQ001REQ002REQ011
938;true;11;false;off ;high ;false;
984;false;0;true;on ;low ;false;REQ004REQ003REQ010
995;false;1;false;on ;low ;false;
1042;true;3;true;on ;low ;false;
1055;true;0;false;on ;low ;false;
1075;false;5;true;on ;low ;false;
1122;true;0;true;on ;low ;false;
1134;true;1;false;on ;low ;false;
