TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
16;true;2;false;off ;low ;true;REQ005REQ009
54;true;8;false;off ;low ;true;
66;false;9;true;off ;permitted ;false;REQ006REQ001
107;true;10;false;off ;high ;false;REQ002
116;false;1;false;on ;low ;false;REQ004REQ003REQ010
128;true;9;false;off ;permitted ;true;REQ005REQ001REQ011
158;true;9;false;off ;permitted ;true;
208;true;2;true;on ;low ;false;REQ006REQ003REQ010
251;false;6;true;on ;low ;false;
262;false;3;false;on ;low ;false;
288;true;4;true;on ;low ;false;
334;true;6;false;on ;low ;false;
357;false;0;true;on ;low ;false;
394;true;9;true;off ;permitted ;false;REQ001REQ011
424;true;2;false;on ;low ;false;REQ003REQ010
464;true;6;false;on ;low ;false;
502;false;11;true;off ;high ;false;REQ001REQ002REQ011
541;false;10;true;off ;high ;false;
561;true;10;false;off ;high ;false;
579;true;10;false;off ;high ;false;
599;true;3;true;on ;low ;false;REQ004REQ003REQ010
612;true;3;false;on ;low ;false;
641;false;2;true;on ;low ;false;
687;false;9;false;off ;permitted ;false;REQ001REQ011
703;false;1;false;on ;low ;false;REQ003REQ010
727;true;4;true;on ;low ;false;
746;false;10;true;off ;high ;false;REQ001REQ011REQ002
783;true;4;true;on ;low ;false;REQ004REQ003REQ010
811;false;7;true;on ;low ;false;
851;false;3;true;on ;low ;false;
876;true;8;true;on ;low ;false;
912;false;6;true;on ;low ;false;
922;true;0;false;off ;low ;true;REQ005REQ009
945;true;7;true;on ;low ;false;REQ006REQ010
993;true;7;true;on ;low ;false;
1044;false;0;true;on ;low ;false;
