TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
51;true;7;true;on ;low ;false;
96;false;6;false;on ;low ;false;
146;true;7;false;off ;low ;true;REQ005REQ009
171;false;3;true;on ;low ;false;REQ006REQ010
180;false;1;false;on ;low ;false;
199;true;2;false;off ;low ;true;REQ005REQ009
231;false;10;false;off ;high ;false;REQ001REQ002REQ007
281;false;2;false;on ;low ;false;REQ004REQ003REQ010
302;false;3;false;on ;low ;false;
352;true;0;true;on ;low ;false;
383;true;0;true;on ;low ;false;
424;true;11;false;off ;high ;false;REQ001REQ011REQ002
466;false;8;true;on ;low ;false;REQ004REQ003REQ010
504;false;8;true;on ;low ;false;
517;true;3;true;on ;low ;false;
532;false;9;true;off ;permitted ;false;REQ001REQ011
566;false;7;true;on ;low ;false;REQ003REQ010
584;false;3;false;on ;low ;false;
620;false;8;false;on ;low ;false;
632;false;5;true;on ;low ;false;
645;false;5;false;on ;low ;false;
658;false;11;false;off ;high ;false;REQ001REQ011REQ002
699;false;0;true;on ;low ;false;REQ004REQ003REQ010
737;true;0;true;on ;low ;false;
771;false;4;false;on ;low ;false;
795;true;4;true;on ;low ;false;
843;true;9;true;off ;permitted ;false;REQ001REQ011
866;false;6;true;on ;low ;false;REQ003REQ010
898;true;2;true;on ;low ;false;
912;true;3;true;on ;low ;false;
950;false;8;false;on ;low ;false;
961;false;8;false;on ;low ;false;
1005;false;11;true;off ;high ;false;REQ001REQ011REQ002
1030;true;6;true;on ;low ;false;REQ004REQ003REQ010
1069;false;7;false;on ;low ;false;
1107;false;11;false;off ;high ;false;REQ001REQ002REQ011
