TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
21;true;true;false;true;3;
35;true;true;true;true;3;
62;true;true;true;true;3;
109;true;true;true;false;3;
140;true;true;false;true;3;
188;true;false;false;false;4;REQ005
199;true;false;true;false;4;REQ005
223;true;true;true;false;4;REQ006
234;false;true;true;false;5;REQ007
270;false;false;true;true;0;REQ001
308;false;false;false;true;1;REQ002
356;true;true;true;true;1;
383;true;false;false;true;4;REQ005
417;true;true;true;false;4;REQ006
446;true;false;true;false;4;REQ005
467;true;true;false;false;4;REQ006
499;true;false;true;false;4;REQ005
538;true;true;false;false;4;REQ006
576;true;false;true;true;4;REQ005
597;false;false;false;true;1;REQ002
641;true;false;false;false;4;REQ005
688;true;true;true;true;4;REQ006
733;true;true;true;true;4;
782;true;true;false;false;4;
801;true;true;false;true;4;
