TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
28;true;true;false;true;3;
61;false;true;true;false;5;REQ007
71;true;false;true;true;4;REQ005
90;false;true;false;true;5;REQ007
137;true;false;false;true;4;REQ005
152;true;false;true;false;4;REQ005
202;true;false;true;true;4;REQ005
224;false;true;false;false;5;REQ007
259;true;false;false;false;4;REQ005
307;false;false;true;true;0;REQ001
338;true;true;false;false;0;
384;true;true;true;true;0;
404;true;true;true;false;0;
427;true;true;false;false;0;
466;false;false;false;false;3;REQ004
509;true;true;false;true;3;
536;true;true;true;false;3;
580;false;true;true;false;5;REQ007
597;false;true;true;false;5;REQ007
647;false;true;false;false;5;REQ007
675;true;false;false;false;4;REQ005
711;false;false;false;true;1;REQ002
741;false;false;true;true;0;REQ001
779;true;false;true;true;4;REQ005
800;false;true;true;true;5;REQ007
