TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
30;true;2;false;off ;low ;true;REQ005REQ009
60;false;9;false;off ;permitted ;true;REQ001
90;true;6;true;on ;low ;false;REQ006REQ003REQ010
103;true;6;false;on ;low ;false;
118;true;9;true;off ;permitted ;false;REQ001REQ011
157;true;5;false;on ;low ;false;REQ003REQ010
201;false;5;true;on ;low ;false;
219;true;3;true;on ;low ;false;
231;true;0;false;on ;low ;false;
251;true;6;true;on ;low ;false;
267;true;11;true;off ;high ;false;REQ001REQ002REQ011
301;true;7;true;on ;low ;false;REQ004REQ003REQ010
340;true;9;true;off ;permitted ;false;REQ001REQ011
375;false;3;false;on ;low ;false;REQ003REQ010
403;false;7;false;on ;low ;false;
432;true;7;false;off ;low ;true;REQ005REQ009
463;false;2;true;on ;low ;false;REQ006REQ010
487;true;2;true;on ;low ;false;
513;false;8;false;on ;low ;false;
542;false;4;true;on ;low ;false;
593;true;6;false;off ;low ;true;REQ005REQ009
617;true;10;false;off ;high ;false;REQ001REQ002REQ008
653;false;10;false;off ;high ;false;
701;true;3;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
715;true;9;false;off ;permitted ;true;REQ001
761;false;9;true;off ;permitted ;false;REQ006
810;false;4;false;on ;low ;false;REQ003REQ010
833;true;9;false;off ;permitted ;true;REQ001REQ005REQ011
875;false;0;true;on ;low ;false;REQ003REQ006REQ010
921;false;0;false;on ;low ;false;
945;true;7;false;off ;low ;true;REQ005REQ009
994;true;6;true;on ;low ;false;REQ006REQ010
1008;false;9;true;off ;permitted ;false;REQ001REQ011
1023;false;7;true;on ;low ;false;REQ003REQ010
1038;true;0;true;on ;low ;false;
1060;true;5;true;on ;low ;false;
