TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
9;false;false;true;false;2;REQ003
35;true;true;false;false;2;
44;true;false;false;true;4;REQ005
84;false;true;true;true;5;REQ007
131;false;true;false;true;5;REQ007
155;true;true;false;true;5;REQ008
204;true;false;false;false;4;REQ005
223;false;true;false;true;5;REQ007
254;false;true;true;true;5;REQ007
285;true;true;true;true;5;REQ008
300;true;false;false;false;4;REQ005
346;true;false;true;true;4;REQ005
391;true;true;false;false;4;REQ006
422;false;true;false;false;5;REQ007
436;true;true;false;true;5;REQ008
455;true;false;false;false;4;REQ005
496;true;true;true;true;4;REQ006
506;false;false;true;true;0;REQ001
530;true;true;true;true;0;
559;true;false;false;true;4;REQ005
600;true;true;true;true;4;REQ006
623;true;true;true;true;4;
663;true;true;true;false;4;
690;false;true;true;true;5;REQ007
734;true;false;false;true;4;REQ005
