TIME;I:the_coffee_request_button;I:the_coin_sensor;O:the_system_mode;O:the_coffee_machine_output;
0;false;false;1;0;
3;true;false;1;0;
6;true;false;1;0;
9;true;true;0;0;REQ001
11;false;false;0;0;
13;false;false;0;0;
16;false;false;0;0;
18;true;false;3;0;REQ002
21;false;false;3;0;
24;true;true;3;0;
27;false;false;3;0;
30;false;true;0;1;REQ004REQ001
32;true;false;0;1;
34;true;true;0;1;
36;true;false;0;1;
39;true;false;0;1;
42;true;false;0;1;
44;false;false;0;1;
46;false;true;0;1;
49;true;true;0;1;
52;true;true;0;1;
55;true;true;0;1;
58;true;true;0;1;
61;false;false;0;1;
64;false;true;0;1;
66;false;true;0;1;
69;true;false;0;1;
72;true;false;0;1;
75;false;true;0;1;
78;false;false;0;1;
80;false;false;0;1;
83;false;false;0;1;
85;true;false;2;1;REQ003
