TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
35;true;false;true;false;4;REQ005
64;false;true;false;false;5;REQ007
82;true;false;true;false;4;REQ005
109;true;false;true;true;4;REQ005
131;false;true;true;true;5;REQ007
177;false;false;true;false;2;REQ003
190;false;true;false;false;5;REQ007
212;false;true;false;true;5;REQ007
251;true;true;true;false;5;REQ008
297;false;true;false;false;5;REQ007
326;false;true;true;true;5;REQ007
365;true;false;true;false;4;REQ005
405;true;true;false;false;4;REQ006
455;true;true;true;false;4;
472;true;true;true;true;4;
504;false;true;true;true;5;REQ007
525;true;true;true;true;5;REQ008
549;true;false;true;true;4;REQ005
559;true;true;false;true;4;REQ006
580;true;false;false;false;4;REQ005
592;false;true;true;false;5;REQ007
634;true;true;false;true;5;REQ008
654;true;true;false;false;5;
673;false;false;true;false;2;REQ003
701;false;true;false;false;5;REQ007
