TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
46;true;4;false;off ;low ;true;REQ005REQ009
64;true;8;false;off ;low ;true;
89;true;2;true;on ;low ;false;REQ006REQ010
122;false;6;false;on ;low ;false;
132;true;0;false;off ;low ;true;REQ005REQ009
178;false;5;false;off ;low ;true;
205;false;6;true;on ;low ;false;REQ006REQ010
215;true;1;false;off ;low ;true;REQ005REQ009
250;false;7;false;off ;low ;true;
296;true;10;false;off ;high ;false;REQ001REQ002REQ007
324;true;9;true;off ;permitted ;false;REQ004
350;true;4;false;on ;low ;false;REQ003REQ010
373;true;10;false;off ;high ;false;REQ001REQ002REQ011
408;false;0;true;on ;low ;false;REQ004REQ003REQ010
434;false;6;true;on ;low ;false;
457;true;5;true;on ;low ;false;
488;false;11;true;off ;high ;false;REQ001REQ011REQ002
534;false;3;false;on ;low ;false;REQ004REQ003REQ010
561;true;2;false;off ;low ;true;REQ005REQ009
604;false;8;false;off ;low ;true;
643;true;4;true;on ;low ;false;REQ006REQ010
653;false;1;false;on ;low ;false;
662;false;8;true;on ;low ;false;
703;true;10;false;off ;high ;false;REQ005REQ001REQ002REQ008REQ011
733;true;11;false;off ;high ;false;
758;false;7;false;on ;low ;false;REQ004REQ003REQ010
768;true;2;false;off ;low ;true;REQ005REQ009
781;true;3;true;on ;low ;false;REQ006REQ010
826;true;6;true;on ;low ;false;
837;false;0;true;on ;low ;false;
861;false;3;true;on ;low ;false;
892;false;1;true;on ;low ;false;
933;true;6;false;off ;low ;true;REQ005REQ009
982;true;2;false;off ;low ;true;
1003;true;9;true;off ;permitted ;false;REQ001REQ006
1016;true;2;false;on ;low ;false;REQ003REQ010
