TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
30;false;4;false;on ;low ;false;
66;false;10;true;off ;high ;false;REQ001REQ011REQ002
106;true;6;true;on ;low ;false;REQ004REQ003REQ010
156;true;10;false;off ;high ;false;REQ001REQ002REQ011
175;false;10;false;off ;high ;false;
193;true;4;true;on ;low ;false;REQ004REQ003REQ010
222;true;5;true;on ;low ;false;
263;true;6;false;on ;low ;false;
275;true;11;true;off ;high ;false;REQ001REQ011REQ002
303;false;0;true;on ;low ;false;REQ004REQ003REQ010
340;false;8;true;on ;low ;false;
387;true;7;true;on ;low ;false;
427;true;1;false;on ;low ;false;
445;false;8;true;on ;low ;false;
483;true;9;false;off ;permitted ;true;REQ005REQ009REQ001
513;false;0;false;off ;low ;true;REQ003
548;true;4;true;on ;low ;false;REQ006REQ010
561;false;8;false;on ;low ;false;
603;false;5;true;on ;low ;false;
644;true;7;true;on ;low ;false;
658;true;9;false;off ;permitted ;false;REQ001REQ011
700;true;5;false;on ;low ;false;REQ003REQ010
738;false;10;true;off ;high ;false;REQ001REQ011REQ002
787;true;4;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
801;false;4;false;off ;low ;true;
829;false;9;false;off ;permitted ;true;REQ001
839;false;6;false;off ;low ;true;REQ003
854;false;7;false;off ;low ;true;
874;false;7;true;on ;low ;false;REQ006REQ010
893;true;5;true;on ;low ;false;
944;false;0;true;on ;low ;false;
983;false;7;false;on ;low ;false;
998;false;8;true;on ;low ;false;
1018;false;11;false;off ;high ;false;REQ001REQ011REQ002
1059;true;8;false;off ;low ;true;REQ004REQ003REQ005
1088;false;4;false;off ;low ;true;
