TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
25;true;10;true;off ;high ;false;REQ001REQ011REQ002
47;true;3;true;on ;low ;false;REQ004REQ003REQ010
74;true;8;false;on ;low ;false;
110;true;2;true;on ;low ;false;
154;false;7;false;on ;low ;false;
165;false;6;true;on ;low ;false;
199;false;4;true;on ;low ;false;
241;false;3;true;on ;low ;false;
275;false;1;false;on ;low ;false;
304;false;7;false;on ;low ;false;
345;false;3;true;on ;low ;false;
381;false;1;false;on ;low ;false;
420;true;4;true;on ;low ;false;
460;true;5;false;on ;low ;false;
489;true;9;false;off ;permitted ;false;REQ001REQ011
528;true;8;false;on ;low ;false;REQ003REQ010
564;false;11;false;off ;high ;false;REQ001REQ011REQ002
607;false;6;false;on ;low ;false;REQ004REQ003REQ010
642;false;9;true;off ;permitted ;false;REQ001REQ011
685;false;4;true;on ;low ;false;REQ003REQ010
696;true;9;false;off ;permitted ;true;REQ001REQ011REQ005
736;false;5;false;off ;low ;true;REQ003
768;true;6;false;off ;low ;true;
809;true;0;false;off ;low ;true;
857;false;11;true;off ;high ;false;REQ006REQ001REQ002
894;true;10;false;off ;high ;false;
931;true;10;true;off ;high ;false;
941;true;7;true;on ;low ;false;REQ004REQ003REQ010
988;true;11;true;off ;high ;false;REQ001REQ002REQ011
1011;true;1;true;on ;low ;false;REQ004REQ003REQ010
1020;false;11;false;off ;high ;false;REQ001REQ002REQ011
1057;true;8;true;on ;low ;false;REQ004REQ003REQ010
1100;false;0;true;on ;low ;false;
1136;true;0;false;off ;low ;true;REQ005REQ009
1158;true;5;false;off ;low ;true;
1178;false;1;false;off ;low ;true;
