TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
41;true;2;true;on ;low ;false;
53;false;2;true;on ;low ;false;
83;true;11;true;off ;high ;false;REQ001REQ002REQ011
119;false;2;false;on ;low ;false;REQ004REQ003REQ010
141;false;0;true;on ;low ;false;
178;false;10;false;off ;high ;false;REQ001REQ002REQ011
204;true;5;false;off ;low ;true;REQ004REQ005REQ003
216;false;9;false;off ;permitted ;true;REQ001
258;false;9;true;off ;permitted ;false;REQ006
275;false;2;true;on ;low ;false;REQ003REQ010
296;true;2;true;on ;low ;false;
322;true;7;true;on ;low ;false;
343;false;2;true;on ;low ;false;
387;false;6;false;on ;low ;false;
438;false;6;true;on ;low ;false;
464;false;3;true;on ;low ;false;
487;false;6;false;on ;low ;false;
533;true;6;true;on ;low ;false;
560;false;0;false;on ;low ;false;
583;true;11;false;off ;high ;false;REQ005REQ001REQ011REQ002REQ008
629;false;11;true;off ;high ;false;
668;true;4;false;off ;low ;true;REQ004REQ005REQ003
714;false;0;false;off ;low ;true;
750;false;0;true;on ;low ;false;REQ006REQ010
766;true;4;false;off ;low ;true;REQ005REQ009
804;false;9;true;off ;permitted ;false;REQ006REQ010REQ001REQ011
819;false;9;true;off ;permitted ;false;
831;true;6;false;off ;low ;true;REQ003REQ010REQ005REQ009
840;true;1;false;off ;low ;true;
874;false;5;false;off ;low ;true;
899;false;2;true;on ;low ;false;REQ006REQ010
943;false;1;false;on ;low ;false;
960;false;8;true;on ;low ;false;
998;false;3;false;on ;low ;false;
1039;true;7;false;off ;low ;true;REQ005REQ009
1062;true;11;true;off ;high ;false;REQ006REQ001REQ002
