TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
50;false;6;true;on ;low ;false;
69;true;0;false;off ;low ;true;REQ005REQ009
111;false;1;true;on ;low ;false;REQ006REQ010
122;true;4;true;on ;low ;false;
155;true;9;false;off ;permitted ;false;REQ001REQ011
179;false;0;true;on ;low ;false;REQ003REQ010
218;true;3;true;on ;low ;false;
254;true;11;false;off ;high ;false;REQ001REQ002REQ011
297;true;2;true;on ;low ;false;REQ004REQ003REQ010
339;true;1;true;on ;low ;false;
353;true;6;true;on ;low ;false;
388;true;0;false;on ;low ;false;
427;false;2;true;on ;low ;false;
455;true;5;true;on ;low ;false;
474;false;2;true;on ;low ;false;
489;true;2;false;off ;low ;true;REQ005REQ009
500;true;4;true;on ;low ;false;REQ006REQ010
522;false;6;true;on ;low ;false;
551;true;3;true;on ;low ;false;
594;true;4;false;on ;low ;false;
606;false;8;false;on ;low ;false;
654;false;7;true;on ;low ;false;
705;false;11;true;off ;high ;false;REQ001REQ011REQ002
728;false;5;true;on ;low ;false;REQ004REQ003REQ010
754;false;4;false;on ;low ;false;
789;true;6;true;on ;low ;false;
830;true;8;true;on ;low ;false;
876;false;5;false;on ;low ;false;
916;true;4;false;off ;low ;true;REQ005REQ009
941;false;10;true;off ;high ;false;REQ006REQ010REQ001REQ011REQ002
951;false;0;false;on ;low ;false;REQ004REQ003REQ010
987;false;4;true;on ;low ;false;
996;false;4;true;on ;low ;false;
1013;false;4;true;on ;low ;false;
1023;false;10;true;off ;high ;false;REQ001REQ002REQ011
1038;false;8;true;on ;low ;false;REQ004REQ003REQ010
