TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
40;true;4;false;off ;low ;true;REQ005REQ009
84;true;4;true;on ;low ;false;REQ006REQ010
100;true;5;true;on ;low ;false;
143;false;4;true;on ;low ;false;
178;true;4;false;off ;low ;true;REQ005REQ009
194;false;7;true;on ;low ;false;REQ006REQ010
208;true;11;true;off ;high ;false;REQ001REQ002REQ011
228;false;9;false;off ;permitted ;false;REQ004
259;true;7;false;off ;low ;true;REQ005REQ003
287;false;7;false;off ;low ;true;
318;true;8;false;off ;low ;true;
345;true;4;true;on ;low ;false;REQ006REQ010
355;true;6;true;on ;low ;false;
386;true;6;true;on ;low ;false;
411;false;8;true;on ;low ;false;
449;false;2;true;on ;low ;false;
475;false;8;false;on ;low ;false;
493;false;0;false;on ;low ;false;
534;true;3;true;on ;low ;false;
570;true;1;true;on ;low ;false;
602;true;0;true;on ;low ;false;
648;true;2;true;on ;low ;false;
697;true;2;true;on ;low ;false;
718;false;1;false;on ;low ;false;
731;true;3;false;off ;low ;true;REQ005REQ009
752;true;1;true;on ;low ;false;REQ006REQ010
763;true;1;false;on ;low ;false;
802;false;8;false;on ;low ;false;
847;true;0;false;off ;low ;true;REQ005REQ009
890;true;2;false;off ;low ;true;
903;false;4;true;on ;low ;false;REQ006REQ010
920;true;2;false;off ;low ;true;REQ005REQ009
955;true;0;true;on ;low ;false;REQ006REQ010
969;true;11;true;off ;high ;false;REQ001REQ011REQ002
1018;false;8;true;on ;low ;false;REQ004REQ003REQ010
1061;true;2;false;off ;low ;true;REQ005REQ009
