TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
33;true;5;false;off ;low ;true;REQ005REQ009
45;true;11;false;off ;high ;false;REQ001REQ002REQ008
88;true;9;true;off ;permitted ;false;REQ004
99;true;5;true;on ;low ;false;REQ003REQ010
112;false;5;true;on ;low ;false;
141;true;10;false;off ;high ;false;REQ001REQ002REQ011
178;true;11;false;off ;high ;false;
189;true;1;true;on ;low ;false;REQ004REQ003REQ010
201;false;3;true;on ;low ;false;
240;true;6;true;on ;low ;false;
274;true;3;true;on ;low ;false;
309;true;9;true;off ;permitted ;false;REQ001REQ011
346;false;11;true;off ;high ;false;REQ002
375;false;4;false;on ;low ;false;REQ004REQ003REQ010
413;false;0;false;on ;low ;false;
428;false;8;false;on ;low ;false;
460;false;0;false;on ;low ;false;
498;true;9;false;off ;permitted ;true;REQ001REQ011REQ005
547;false;2;false;off ;low ;true;REQ003
565;true;1;true;on ;low ;false;REQ006REQ010
608;true;8;false;on ;low ;false;
643;true;4;false;on ;low ;false;
657;true;11;false;off ;high ;false;REQ001REQ011REQ002
689;false;3;false;on ;low ;false;REQ004REQ003REQ010
704;false;5;false;on ;low ;false;
730;true;8;false;off ;low ;true;REQ005REQ009
744;true;10;true;off ;high ;false;REQ006REQ001REQ002
788;true;1;true;on ;low ;false;REQ004REQ003REQ010
826;true;3;false;on ;low ;false;
843;true;10;false;off ;high ;false;REQ001REQ011REQ002
887;false;8;false;on ;low ;false;REQ004REQ003REQ010
916;true;9;false;off ;permitted ;true;REQ005REQ001REQ011
943;true;9;true;off ;permitted ;false;REQ006
968;false;7;false;on ;low ;false;REQ003REQ010
998;true;1;false;off ;low ;true;REQ005REQ009
1026;true;9;false;off ;permitted ;true;REQ001
