TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
38;false;9;true;off ;permitted ;false;REQ001REQ011
71;false;4;false;on ;low ;false;REQ003REQ010
111;false;7;true;on ;low ;false;
122;false;4;false;on ;low ;false;
138;false;2;true;on ;low ;false;
166;true;4;false;off ;low ;true;REQ005REQ009
208;true;2;false;off ;low ;true;
236;false;9;true;off ;permitted ;false;REQ001REQ006
264;true;3;false;off ;low ;true;REQ003REQ010REQ005REQ009
285;true;11;false;off ;high ;false;REQ001REQ002REQ008
315;false;10;true;off ;high ;false;
349;true;9;true;off ;permitted ;false;REQ004
364;false;8;false;on ;low ;false;REQ003REQ010
375;true;6;true;on ;low ;false;
394;false;3;false;on ;low ;false;
416;true;9;true;off ;permitted ;false;REQ001REQ011
449;true;9;true;off ;permitted ;false;
488;true;6;true;on ;low ;false;REQ003REQ010
533;false;6;true;on ;low ;false;
548;true;1;false;off ;low ;true;REQ005REQ009
566;false;9;false;off ;permitted ;true;REQ001
616;true;9;false;off ;permitted ;true;
664;true;6;true;on ;low ;false;REQ003REQ006REQ010
700;false;2;true;on ;low ;false;
715;false;5;false;on ;low ;false;
737;false;2;false;on ;low ;false;
783;true;8;false;off ;low ;true;REQ005REQ009
817;true;9;true;off ;permitted ;false;REQ001REQ006
855;true;11;true;off ;high ;false;REQ002
878;true;2;true;on ;low ;false;REQ004REQ003REQ010
919;true;10;true;off ;high ;false;REQ001REQ002REQ011
952;true;11;true;off ;high ;false;
988;false;9;false;off ;permitted ;false;REQ004
1017;false;1;true;on ;low ;false;REQ003REQ010
1051;true;11;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ007
1092;false;0;false;on ;low ;false;REQ004REQ003REQ010
