TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
30;true;4;false;off ;low ;true;REQ005REQ009
68;true;8;false;off ;low ;true;
89;false;3;true;on ;low ;false;REQ006REQ010
124;true;8;false;off ;low ;true;REQ005REQ009
160;true;10;true;off ;high ;false;REQ001REQ002REQ008
192;false;2;false;on ;low ;false;REQ004REQ003REQ010
236;true;11;false;off ;high ;false;REQ001REQ002REQ011
253;false;9;true;off ;permitted ;false;REQ004
293;false;2;false;on ;low ;false;REQ003REQ010
314;true;2;true;on ;low ;false;
350;true;7;true;on ;low ;false;
386;true;5;true;on ;low ;false;
406;false;0;false;on ;low ;false;
450;true;1;true;on ;low ;false;
474;false;5;false;on ;low ;false;
486;false;1;true;on ;low ;false;
515;false;9;false;off ;permitted ;false;REQ001REQ011
549;true;6;false;off ;low ;true;REQ003REQ005
588;true;6;true;on ;low ;false;REQ006REQ010
605;false;7;false;on ;low ;false;
631;false;1;false;on ;low ;false;
646;false;6;false;on ;low ;false;
671;true;2;false;off ;low ;true;REQ005REQ009
721;false;8;true;on ;low ;false;REQ006REQ010
759;false;10;true;off ;high ;false;REQ001REQ011REQ002
810;false;5;false;on ;low ;false;REQ004REQ003REQ010
858;true;10;true;off ;high ;false;REQ001REQ011REQ002
906;true;8;false;on ;low ;false;REQ004REQ003REQ010
931;true;3;true;on ;low ;false;
943;false;5;false;on ;low ;false;
972;false;3;false;on ;low ;false;
1017;false;3;true;on ;low ;false;
1027;true;0;true;on ;low ;false;
1071;false;2;false;on ;low ;false;
1121;false;3;true;on ;low ;false;
1169;true;1;false;off ;low ;true;REQ005REQ009
