TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
26;false;11;true;off ;high ;false;REQ001REQ002REQ011
73;false;6;true;on ;low ;false;REQ004REQ003REQ010
124;true;5;true;on ;low ;false;
152;false;11;false;off ;high ;false;REQ001REQ011REQ002
174;false;7;true;on ;low ;false;REQ004REQ003REQ010
187;false;11;false;off ;high ;false;REQ001REQ002REQ011
224;false;8;false;on ;low ;false;REQ004REQ003REQ010
254;true;0;false;off ;low ;true;REQ005REQ009
264;true;6;false;off ;low ;true;
308;false;3;true;on ;low ;false;REQ006REQ010
333;true;1;true;on ;low ;false;
375;true;8;false;on ;low ;false;
398;true;2;false;on ;low ;false;
428;false;4;true;on ;low ;false;
471;true;5;true;on ;low ;false;
520;true;2;false;on ;low ;false;
558;true;3;false;on ;low ;false;
574;false;9;false;off ;permitted ;false;REQ001REQ011
621;true;10;true;off ;high ;false;REQ002
648;true;4;false;on ;low ;false;REQ004REQ003REQ010
680;false;1;true;on ;low ;false;
730;true;7;true;on ;low ;false;
756;true;0;true;on ;low ;false;
797;false;3;false;on ;low ;false;
832;true;10;true;off ;high ;false;REQ001REQ011REQ002
869;true;0;false;on ;low ;false;REQ004REQ003REQ010
910;true;9;true;off ;permitted ;false;REQ001REQ011
944;false;9;false;off ;permitted ;false;
965;true;5;false;off ;low ;true;REQ005REQ003
1012;true;6;true;on ;low ;false;REQ006REQ010
1042;false;4;true;on ;low ;false;
1092;false;4;false;on ;low ;false;
1139;false;6;true;on ;low ;false;
1150;false;2;false;on ;low ;false;
1183;true;0;true;on ;low ;false;
1210;true;7;false;on ;low ;false;
