TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
46;true;7;false;off ;low ;true;REQ005REQ009
97;true;2;true;on ;low ;false;REQ006REQ010
116;true;5;false;on ;low ;false;
147;true;8;true;on ;low ;false;
156;false;5;true;on ;low ;false;
166;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ008
199;true;11;true;off ;high ;false;
227;false;9;true;off ;permitted ;false;REQ004
277;true;0;false;off ;low ;true;REQ003REQ005
294;false;5;true;on ;low ;false;REQ006REQ010
318;false;0;true;on ;low ;false;
352;true;3;false;off ;low ;true;REQ005REQ009
398;true;9;true;off ;permitted ;false;REQ006REQ001
422;false;9;false;off ;permitted ;false;
450;true;1;true;on ;low ;false;REQ003REQ010
461;false;8;false;on ;low ;false;
510;false;7;false;on ;low ;false;
532;true;7;false;off ;low ;true;REQ005REQ009
568;true;2;false;off ;low ;true;
597;true;8;true;on ;low ;false;REQ006REQ010
612;true;10;true;off ;high ;false;REQ001REQ011REQ002
625;true;1;false;on ;low ;false;REQ004REQ003REQ010
635;true;5;false;on ;low ;false;
663;false;7;false;on ;low ;false;
688;true;2;false;off ;low ;true;REQ005REQ009
736;true;1;false;off ;low ;true;
782;true;8;false;off ;low ;true;
824;true;6;true;on ;low ;false;REQ006REQ010
848;true;7;false;on ;low ;false;
869;false;10;false;off ;high ;false;REQ001REQ011REQ002
910;false;9;true;off ;permitted ;false;REQ004
922;true;5;false;off ;low ;true;REQ003REQ005
953;false;0;true;on ;low ;false;REQ006REQ010
982;true;2;false;off ;low ;true;REQ005REQ009
1031;true;6;true;on ;low ;false;REQ006REQ010
1060;true;1;true;on ;low ;false;
