TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
39;true;7;false;off ;low ;true;REQ005REQ009
52;true;7;false;off ;low ;true;
79;false;0;true;on ;low ;false;REQ006REQ010
111;false;4;false;on ;low ;false;
145;true;9;true;off ;permitted ;false;REQ001REQ011
181;false;10;true;off ;high ;false;REQ002
192;false;4;true;on ;low ;false;REQ004REQ003REQ010
207;false;6;false;on ;low ;false;
249;false;7;false;on ;low ;false;
290;true;10;true;off ;high ;false;REQ001REQ011REQ002
324;true;4;true;on ;low ;false;REQ004REQ003REQ010
353;false;2;true;on ;low ;false;
399;false;7;false;on ;low ;false;
449;false;5;false;on ;low ;false;
458;false;10;true;off ;high ;false;REQ001REQ011REQ002
491;true;4;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
505;false;0;true;on ;low ;false;REQ006REQ010
555;false;7;false;on ;low ;false;
598;true;11;true;off ;high ;false;REQ001REQ002REQ011
623;false;5;true;on ;low ;false;REQ004REQ003REQ010
636;true;5;false;off ;low ;true;REQ005REQ009
668;true;2;true;on ;low ;false;REQ006REQ010
709;false;10;true;off ;high ;false;REQ001REQ011REQ002
720;false;2;false;on ;low ;false;REQ004REQ003REQ010
738;true;1;true;on ;low ;false;
778;true;9;true;off ;permitted ;false;REQ001REQ011
800;true;6;true;on ;low ;false;REQ003REQ010
818;false;3;true;on ;low ;false;
836;true;10;false;off ;high ;false;REQ001REQ005REQ002REQ011REQ008
882;false;9;true;off ;permitted ;false;REQ004
931;false;11;true;off ;high ;false;REQ002
954;true;9;false;off ;permitted ;true;REQ004REQ005
971;false;2;false;off ;low ;true;REQ003
1010;true;11;true;off ;high ;false;REQ001REQ006REQ002
1025;false;5;true;on ;low ;false;REQ004REQ003REQ010
1039;false;5;false;on ;low ;false;
