TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
44;true;11;false;off ;high ;false;REQ001REQ011REQ005REQ002REQ007
57;false;11;false;off ;high ;false;
75;false;8;false;on ;low ;false;REQ004REQ003REQ010
123;false;8;false;on ;low ;false;
161;false;7;false;on ;low ;false;
184;false;8;false;on ;low ;false;
202;false;9;false;off ;permitted ;false;REQ001REQ011
246;false;11;true;off ;high ;false;REQ002
264;true;10;false;off ;high ;false;
289;true;5;true;on ;low ;false;REQ004REQ003REQ010
338;true;3;true;on ;low ;false;
370;true;5;false;on ;low ;false;
402;true;2;false;on ;low ;false;
414;false;6;true;on ;low ;false;
431;true;3;false;off ;low ;true;REQ005REQ009
470;true;9;true;off ;permitted ;false;REQ006REQ001
521;true;7;false;on ;low ;false;REQ003REQ010
537;false;8;false;on ;low ;false;
572;false;0;true;on ;low ;false;
616;false;6;false;on ;low ;false;
654;true;5;true;on ;low ;false;
683;false;5;true;on ;low ;false;
716;true;1;false;off ;low ;true;REQ005REQ009
755;false;10;false;off ;high ;false;REQ001REQ002REQ007
782;false;11;true;off ;high ;false;
794;true;11;false;off ;high ;false;
816;false;7;true;on ;low ;false;REQ004REQ003REQ010
836;false;1;false;on ;low ;false;
884;true;6;false;off ;low ;true;REQ005REQ009
921;true;2;true;on ;low ;false;REQ006REQ010
968;true;8;true;on ;low ;false;
1003;false;3;false;on ;low ;false;
1030;true;11;true;off ;high ;false;REQ001REQ002REQ011
1069;true;8;false;on ;low ;false;REQ004REQ003REQ010
1084;true;11;false;off ;high ;false;REQ001REQ002REQ011
1124;false;6;true;on ;low ;false;REQ004REQ003REQ010
