TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
43;true;4;false;off ;low ;true;REQ005REQ009
60;true;8;false;off ;low ;true;
94;true;7;false;off ;low ;true;
126;true;10;true;off ;high ;false;REQ006REQ001REQ002
154;true;1;false;on ;low ;false;REQ004REQ003REQ010
184;true;7;true;on ;low ;false;
211;false;4;true;on ;low ;false;
255;true;6;true;on ;low ;false;
292;true;8;false;on ;low ;false;
308;true;10;false;off ;high ;false;REQ001REQ002REQ011
358;false;1;true;on ;low ;false;REQ004REQ003REQ010
402;false;7;false;on ;low ;false;
414;true;7;true;on ;low ;false;
449;true;8;false;on ;low ;false;
485;true;8;false;on ;low ;false;
501;true;7;true;on ;low ;false;
512;true;3;false;on ;low ;false;
547;false;11;true;off ;high ;false;REQ001REQ011REQ002
579;true;8;true;on ;low ;false;REQ004REQ003REQ010
606;true;2;false;on ;low ;false;
630;false;4;false;on ;low ;false;
661;true;8;true;on ;low ;false;
680;true;9;false;off ;permitted ;false;REQ001REQ011
706;true;0;true;on ;low ;false;REQ003REQ010
749;false;5;false;on ;low ;false;
764;false;2;true;on ;low ;false;
795;false;7;false;on ;low ;false;
830;true;8;true;on ;low ;false;
844;false;1;true;on ;low ;false;
886;true;3;true;on ;low ;false;
918;true;9;true;off ;permitted ;false;REQ001REQ011
935;true;0;true;on ;low ;false;REQ003REQ010
966;true;6;true;on ;low ;false;
986;true;10;true;off ;high ;false;REQ001REQ002REQ011
1026;true;4;false;on ;low ;false;REQ004REQ003REQ010
1048;false;4;false;on ;low ;false;
