TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
30;true;6;false;off ;low ;true;REQ005REQ009
66;false;9;true;off ;permitted ;false;REQ006REQ010REQ001REQ011
110;true;11;false;off ;high ;false;REQ005REQ002REQ007
145;true;11;false;off ;high ;false;
185;true;1;false;on ;low ;false;REQ004REQ003REQ010
200;false;6;true;on ;low ;false;
211;true;3;true;on ;low ;false;
224;false;0;false;on ;low ;false;
268;false;11;true;off ;high ;false;REQ001REQ011REQ002
289;true;3;true;on ;low ;false;REQ004REQ003REQ010
339;false;7;true;on ;low ;false;
351;false;0;false;on ;low ;false;
400;false;11;false;off ;high ;false;REQ001REQ011REQ002
423;false;7;true;on ;low ;false;REQ004REQ003REQ010
458;true;4;true;on ;low ;false;
506;true;7;true;on ;low ;false;
541;true;10;true;off ;high ;false;REQ001REQ002REQ011
592;true;11;false;off ;high ;false;
626;true;2;false;on ;low ;false;REQ004REQ003REQ010
647;false;10;false;off ;high ;false;REQ001REQ002REQ011
690;true;1;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
721;false;0;true;on ;low ;false;REQ006REQ010
771;true;9;true;off ;permitted ;false;REQ001REQ011
808;false;11;false;off ;high ;false;REQ002
822;true;1;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
842;false;3;true;on ;low ;false;REQ006REQ010
886;true;1;false;off ;low ;true;REQ005REQ009
913;false;1;true;on ;low ;false;REQ006REQ010
936;true;9;true;off ;permitted ;false;REQ001REQ011
978;false;4;true;on ;low ;false;REQ003REQ010
1014;false;9;true;off ;permitted ;false;REQ001REQ011
1036;false;1;true;on ;low ;false;REQ003REQ010
1056;true;4;true;on ;low ;false;
1068;true;10;false;off ;high ;false;REQ001REQ002REQ011
1117;true;0;true;on ;low ;false;REQ004REQ003REQ010
1151;false;1;true;on ;low ;false;
