TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
25;true;false;true;false;4;REQ005
53;false;true;true;true;5;REQ007
98;true;true;true;true;5;REQ008
121;true;false;false;true;4;REQ005
137;true;false;false;true;4;REQ005
161;false;true;true;true;5;REQ007
177;false;false;true;true;0;REQ001
190;true;true;false;true;0;
228;true;true;false;false;0;
268;true;true;true;false;0;
285;false;true;true;true;5;REQ007
323;false;true;false;true;5;REQ007
340;false;false;false;false;3;REQ004
375;true;false;false;true;4;REQ005
419;true;true;true;false;4;REQ006
429;false;false;false;false;3;REQ004
447;true;false;true;false;4;REQ005
466;true;false;true;true;4;REQ005
507;false;false;true;true;0;REQ001
549;true;true;true;true;0;
597;true;false;true;false;4;REQ005
633;true;true;false;false;4;REQ006
656;false;false;true;false;2;REQ003
667;true;true;true;false;2;
716;true;true;false;true;2;
