TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
10;true;4;true;on ;low ;false;
20;false;3;false;on ;low ;false;
40;false;3;false;on ;low ;false;
55;false;10;true;off ;high ;false;REQ001REQ011REQ002
98;true;5;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
110;false;1;true;on ;low ;false;REQ006REQ010
150;true;2;true;on ;low ;false;
191;true;10;false;off ;high ;false;REQ001REQ011REQ002
216;false;8;false;on ;low ;false;REQ004REQ003REQ010
259;false;5;false;on ;low ;false;
284;false;3;false;on ;low ;false;
323;false;10;false;off ;high ;false;REQ001REQ011REQ002
340;true;4;true;on ;low ;false;REQ004REQ003REQ010
382;true;1;false;on ;low ;false;
399;false;11;false;off ;high ;false;REQ001REQ002REQ011
421;true;6;true;on ;low ;false;REQ004REQ003REQ010
462;true;10;false;off ;high ;false;REQ001REQ011REQ002
512;false;11;true;off ;high ;false;
539;true;11;true;off ;high ;false;
560;true;5;false;on ;low ;false;REQ004REQ003REQ010
590;true;4;true;on ;low ;false;
608;false;5;false;on ;low ;false;
654;false;11;false;off ;high ;false;REQ001REQ011REQ002
698;true;10;true;off ;high ;false;
736;true;4;false;on ;low ;false;REQ004REQ003REQ010
771;true;4;false;on ;low ;false;
811;false;0;true;on ;low ;false;
854;true;1;false;off ;low ;true;REQ005REQ009
891;true;11;true;off ;high ;false;REQ001REQ006REQ002
921;false;6;true;on ;low ;false;REQ004REQ003REQ010
963;false;5;false;on ;low ;false;
975;true;5;false;off ;low ;true;REQ005REQ009
1017;true;2;false;off ;low ;true;
1049;false;7;false;off ;low ;true;
1095;true;11;true;off ;high ;false;REQ006REQ001REQ002
1123;false;6;true;on ;low ;false;REQ004REQ003REQ010
