TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
16;false;0;false;on ;low ;false;
40;true;10;false;off ;high ;false;REQ005REQ009REQ001REQ002REQ007
67;false;1;true;on ;low ;false;REQ004REQ003REQ010
91;false;2;false;on ;low ;false;
110;true;3;false;off ;low ;true;REQ005REQ009
134;false;9;true;off ;permitted ;false;REQ006REQ010REQ001REQ011
155;true;7;false;off ;low ;true;REQ005REQ003
178;true;6;false;off ;low ;true;
221;false;8;true;on ;low ;false;REQ006REQ010
272;false;3;true;on ;low ;false;
315;true;5;false;off ;low ;true;REQ005REQ009
344;false;6;false;off ;low ;true;
383;true;7;true;on ;low ;false;REQ006REQ010
414;false;1;false;on ;low ;false;
437;false;9;true;off ;permitted ;false;REQ001REQ011
474;true;2;false;off ;low ;true;REQ005REQ003
488;true;5;true;on ;low ;false;REQ006REQ010
530;true;2;false;on ;low ;false;
579;false;3;false;on ;low ;false;
620;true;7;true;on ;low ;false;
658;true;8;false;on ;low ;false;
708;true;6;true;on ;low ;false;
725;false;3;false;on ;low ;false;
749;false;4;false;on ;low ;false;
793;false;5;false;on ;low ;false;
844;false;4;true;on ;low ;false;
867;false;6;true;on ;low ;false;
890;true;6;true;on ;low ;false;
926;false;7;true;on ;low ;false;
952;false;6;false;on ;low ;false;
989;false;2;false;on ;low ;false;
1036;true;7;false;off ;low ;true;REQ005REQ009
1086;false;6;false;off ;low ;true;
1121;false;8;true;on ;low ;false;REQ006REQ010
1138;false;3;true;on ;low ;false;
1161;false;10;true;off ;high ;false;REQ001REQ002REQ011
