TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
18;false;0;true;on ;low ;false;
38;true;9;false;off ;permitted ;true;REQ005REQ009REQ001
52;false;8;false;off ;low ;true;REQ003
93;true;2;true;on ;low ;false;REQ006REQ010
110;false;11;false;off ;high ;false;REQ001REQ011REQ002
133;false;0;true;on ;low ;false;REQ004REQ003REQ010
145;false;6;false;on ;low ;false;
157;false;7;true;on ;low ;false;
207;true;3;true;on ;low ;false;
220;true;8;true;on ;low ;false;
256;true;2;true;on ;low ;false;
286;true;4;false;on ;low ;false;
321;false;3;true;on ;low ;false;
358;true;8;true;on ;low ;false;
386;false;2;false;on ;low ;false;
406;true;7;true;on ;low ;false;
440;true;2;false;on ;low ;false;
467;true;8;true;on ;low ;false;
476;true;9;true;off ;permitted ;false;REQ001REQ011
510;false;0;true;on ;low ;false;REQ003REQ010
557;true;1;true;on ;low ;false;
600;false;1;false;on ;low ;false;
617;false;9;true;off ;permitted ;false;REQ001REQ011
635;true;8;true;on ;low ;false;REQ003REQ010
654;false;9;true;off ;permitted ;false;REQ001REQ011
698;false;7;false;on ;low ;false;REQ003REQ010
732;false;2;false;on ;low ;false;
746;true;5;false;off ;low ;true;REQ005REQ009
792;false;11;false;off ;high ;false;REQ001REQ002REQ007
840;true;0;true;on ;low ;false;REQ004REQ003REQ010
875;false;11;true;off ;high ;false;REQ001REQ002REQ011
898;false;1;true;on ;low ;false;REQ004REQ003REQ010
947;true;4;true;on ;low ;false;
981;true;7;true;on ;low ;false;
990;true;3;false;on ;low ;false;
1005;true;9;true;off ;permitted ;false;REQ001REQ011
