TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
42;false;8;false;on ;low ;false;
90;true;7;true;on ;low ;false;
114;true;2;false;on ;low ;false;
131;false;10;true;off ;high ;false;REQ001REQ002REQ011
152;false;3;false;on ;low ;false;REQ004REQ003REQ010
168;true;5;false;off ;low ;true;REQ005REQ009
213;true;4;true;on ;low ;false;REQ006REQ010
259;false;4;false;on ;low ;false;
302;true;0;true;on ;low ;false;
319;true;2;true;on ;low ;false;
344;true;5;true;on ;low ;false;
386;true;9;false;off ;permitted ;false;REQ001REQ011
418;true;10;false;off ;high ;false;REQ002
445;false;9;true;off ;permitted ;false;REQ004
463;false;5;false;on ;low ;false;REQ003REQ010
505;false;5;false;on ;low ;false;
515;false;2;true;on ;low ;false;
536;true;5;false;off ;low ;true;REQ005REQ009
580;false;6;true;on ;low ;false;REQ006REQ010
606;false;6;true;on ;low ;false;
619;true;8;true;on ;low ;false;
632;true;6;true;on ;low ;false;
653;false;3;true;on ;low ;false;
686;true;2;true;on ;low ;false;
730;false;6;false;on ;low ;false;
774;true;0;false;off ;low ;true;REQ005REQ009
786;true;5;true;on ;low ;false;REQ006REQ010
836;false;10;false;off ;high ;false;REQ001REQ002REQ011
871;true;11;false;off ;high ;false;
892;false;5;true;on ;low ;false;REQ004REQ003REQ010
933;true;9;false;off ;permitted ;true;REQ005REQ001REQ011
981;true;5;false;off ;low ;true;REQ003
1001;true;9;false;off ;permitted ;true;REQ001
1023;false;10;true;off ;high ;false;REQ006REQ002
1057;true;7;false;off ;low ;true;REQ004REQ005REQ003
1083;false;2;true;on ;low ;false;REQ006REQ010
