TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
10;false;7;false;on ;low ;false;
57;false;2;false;on ;low ;false;
97;true;1;true;on ;low ;false;
132;false;8;false;on ;low ;false;
154;false;2;true;on ;low ;false;
181;true;9;true;off ;permitted ;false;REQ001REQ011
193;false;1;true;on ;low ;false;REQ003REQ010
221;false;9;false;off ;permitted ;false;REQ001REQ011
232;true;7;false;off ;low ;true;REQ005REQ003
268;true;9;false;off ;permitted ;true;REQ001
286;false;10;false;off ;high ;false;REQ002REQ007
296;false;4;false;on ;low ;false;REQ004REQ003REQ010
306;true;11;true;off ;high ;false;REQ001REQ011REQ002
334;false;2;false;on ;low ;false;REQ004REQ003REQ010
367;true;4;false;off ;low ;true;REQ005REQ009
390;false;0;false;off ;low ;true;
427;false;2;false;off ;low ;true;
461;true;9;false;off ;permitted ;true;REQ001
492;false;11;false;off ;high ;false;REQ002REQ007
539;false;7;true;on ;low ;false;REQ004REQ003REQ010
589;false;7;true;on ;low ;false;
627;true;3;false;off ;low ;true;REQ005REQ009
664;false;1;true;on ;low ;false;REQ006REQ010
703;false;8;true;on ;low ;false;
737;true;3;false;off ;low ;true;REQ005REQ009
758;false;0;false;off ;low ;true;
768;false;11;true;off ;high ;false;REQ001REQ006REQ002
796;true;10;true;off ;high ;false;
817;true;7;false;on ;low ;false;REQ004REQ003REQ010
842;true;10;true;off ;high ;false;REQ001REQ011REQ002
871;false;5;false;on ;low ;false;REQ004REQ003REQ010
881;true;10;false;off ;high ;false;REQ005REQ001REQ011REQ002REQ008
897;true;3;true;on ;low ;false;REQ004REQ003REQ010
934;false;5;true;on ;low ;false;
979;false;8;true;on ;low ;false;
994;false;9;true;off ;permitted ;false;REQ001REQ011
