TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
21;true;7;false;off ;low ;true;REQ005REQ009
59;false;10;true;off ;high ;false;REQ001REQ002REQ008
82;true;7;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
125;false;7;true;on ;low ;false;REQ006REQ010
157;false;5;true;on ;low ;false;
183;false;5;false;on ;low ;false;
218;false;4;true;on ;low ;false;
260;true;8;false;off ;low ;true;REQ005REQ009
306;true;1;true;on ;low ;false;REQ006REQ010
342;true;0;true;on ;low ;false;
361;false;11;true;off ;high ;false;REQ001REQ002REQ011
402;false;11;true;off ;high ;false;
435;true;11;false;off ;high ;false;
461;true;7;true;on ;low ;false;REQ004REQ003REQ010
494;false;2;false;on ;low ;false;
518;true;4;true;on ;low ;false;
566;false;1;false;on ;low ;false;
581;false;3;true;on ;low ;false;
607;false;3;true;on ;low ;false;
653;true;2;true;on ;low ;false;
693;true;2;true;on ;low ;false;
727;false;8;false;on ;low ;false;
773;false;4;true;on ;low ;false;
797;false;10;false;off ;high ;false;REQ001REQ002REQ011
840;false;11;false;off ;high ;false;
885;true;7;true;on ;low ;false;REQ004REQ003REQ010
917;true;7;false;on ;low ;false;
934;false;11;false;off ;high ;false;REQ001REQ011REQ002
958;false;7;true;on ;low ;false;REQ004REQ003REQ010
977;false;11;false;off ;high ;false;REQ001REQ002REQ011
1014;false;4;true;on ;low ;false;REQ004REQ003REQ010
1028;true;10;false;off ;high ;false;REQ001REQ011REQ005REQ002REQ007
1062;false;7;true;on ;low ;false;REQ004REQ003REQ010
1075;false;10;false;off ;high ;false;REQ001REQ002REQ011
1094;true;1;false;off ;low ;true;REQ004REQ005REQ003
1104;false;3;false;off ;low ;true;
