TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
31;false;6;false;on ;low ;false;
48;true;7;true;on ;low ;false;
78;false;3;true;on ;low ;false;
118;false;7;false;on ;low ;false;
127;true;5;true;on ;low ;false;
156;true;3;true;on ;low ;false;
200;true;11;true;off ;high ;false;REQ001REQ011REQ002
210;false;1;true;on ;low ;false;REQ004REQ003REQ010
243;true;5;false;off ;low ;true;REQ005REQ009
287;true;0;true;on ;low ;false;REQ006REQ010
311;false;0;true;on ;low ;false;
351;true;5;true;on ;low ;false;
400;false;5;true;on ;low ;false;
439;false;9;true;off ;permitted ;false;REQ001REQ011
454;true;3;false;off ;low ;true;REQ003REQ005
469;true;4;false;off ;low ;true;
511;true;7;false;off ;low ;true;
538;false;3;true;on ;low ;false;REQ006REQ010
550;false;7;false;on ;low ;false;
566;false;9;true;off ;permitted ;false;REQ001REQ011
585;true;0;true;on ;low ;false;REQ003REQ010
607;true;6;true;on ;low ;false;
629;true;2;true;on ;low ;false;
653;true;6;true;on ;low ;false;
687;false;3;false;on ;low ;false;
709;false;1;false;on ;low ;false;
739;false;8;false;on ;low ;false;
783;true;2;true;on ;low ;false;
822;false;1;true;on ;low ;false;
863;false;8;false;on ;low ;false;
883;false;1;true;on ;low ;false;
914;false;0;true;on ;low ;false;
930;false;0;true;on ;low ;false;
978;true;0;false;off ;low ;true;REQ005REQ009
989;true;6;true;on ;low ;false;REQ006REQ010
1020;true;3;false;on ;low ;false;
