TIME;I:the_left_priority_button;I:the_right_priority_button;I:the_left_command;I:the_right_command;O:the_output;
0;false;false;false;false;3;REQ004
21;true;false;true;true;4;REQ005
43;false;false;false;true;1;REQ002
69;true;false;false;false;4;REQ005
93;false;false;false;false;3;REQ004
134;true;false;true;false;4;REQ005
166;false;false;false;true;1;REQ002
213;true;false;false;false;4;REQ005
256;false;false;false;false;3;REQ004
301;false;true;false;false;5;REQ007
339;true;true;false;false;5;REQ008
370;false;true;true;true;5;REQ007
416;false;true;false;false;5;REQ007
432;false;false;true;true;0;REQ001
444;false;false;false;false;3;REQ004
478;false;false;false;false;3;REQ004
501;false;true;false;true;5;REQ007
548;true;false;true;true;4;REQ005
596;true;false;true;false;4;REQ005
646;false;true;false;false;5;REQ007
691;false;true;false;false;5;REQ007
725;true;false;false;false;4;REQ005
775;false;false;false;false;3;REQ004
809;true;true;true;false;3;
843;true;false;false;false;4;REQ005
854;true;true;false;false;4;REQ006
