TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
43;false;11;true;off ;high ;false;REQ001REQ011REQ002
85;true;2;true;on ;low ;false;REQ004REQ003REQ010
134;true;9;false;off ;permitted ;false;REQ001REQ011
146;true;7;true;on ;low ;false;REQ003REQ010
184;false;2;false;on ;low ;false;
215;false;7;true;on ;low ;false;
254;true;7;false;off ;low ;true;REQ005REQ009
283;false;10;false;off ;high ;false;REQ001REQ002REQ007
312;false;9;false;off ;permitted ;false;REQ004
329;false;11;true;off ;high ;false;REQ002
378;true;8;true;on ;low ;false;REQ004REQ003REQ010
398;true;2;true;on ;low ;false;
431;false;3;true;on ;low ;false;
458;true;0;true;on ;low ;false;
475;false;7;false;on ;low ;false;
520;true;9;true;off ;permitted ;false;REQ001REQ011
535;false;10;true;off ;high ;false;REQ002
555;true;0;false;off ;low ;true;REQ004REQ003REQ005
600;false;1;true;on ;low ;false;REQ006REQ010
622;false;5;false;on ;low ;false;
665;false;1;true;on ;low ;false;
707;true;1;true;on ;low ;false;
724;false;10;false;off ;high ;false;REQ001REQ002REQ011
775;true;7;false;off ;low ;true;REQ004REQ005REQ003
787;true;5;false;off ;low ;true;
823;true;2;false;off ;low ;true;
860;true;6;false;off ;low ;true;
879;false;8;true;on ;low ;false;REQ006REQ010
910;true;9;false;off ;permitted ;true;REQ005REQ001REQ011
920;false;8;true;on ;low ;false;REQ003REQ006REQ010
936;false;2;true;on ;low ;false;
961;true;10;false;off ;high ;false;REQ001REQ005REQ002REQ011REQ008
993;false;9;true;off ;permitted ;false;REQ004
1008;false;9;true;off ;permitted ;false;
1029;false;3;false;on ;low ;false;REQ003REQ010
1075;false;2;true;on ;low ;false;
