TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
37;true;7;true;on ;low ;false;
78;false;1;true;on ;low ;false;
99;true;10;false;off ;high ;false;REQ001REQ011REQ005REQ002REQ008
111;true;0;false;on ;low ;false;REQ004REQ003REQ010
137;false;2;true;on ;low ;false;
161;false;11;false;off ;high ;false;REQ001REQ002REQ011
210;true;5;false;off ;low ;true;REQ004REQ003REQ005
231;false;9;false;off ;permitted ;true;REQ001
269;true;7;false;off ;low ;true;REQ003
279;true;1;false;off ;low ;true;
324;true;10;false;off ;high ;false;REQ001REQ002REQ007
371;true;8;true;on ;low ;false;REQ004REQ003REQ010
384;false;6;true;on ;low ;false;
426;false;3;false;on ;low ;false;
437;true;7;false;off ;low ;true;REQ005REQ009
484;true;9;false;off ;permitted ;true;REQ001
518;false;2;true;on ;low ;false;REQ006REQ003REQ010
550;true;5;false;off ;low ;true;REQ005REQ009
591;false;5;false;off ;low ;true;
621;true;2;false;off ;low ;true;
657;true;5;true;on ;low ;false;REQ006REQ010
672;true;2;true;on ;low ;false;
703;true;11;true;off ;high ;false;REQ001REQ002REQ011
714;false;7;true;on ;low ;false;REQ004REQ003REQ010
726;true;2;true;on ;low ;false;
736;false;6;false;on ;low ;false;
785;true;8;true;on ;low ;false;
795;false;10;true;off ;high ;false;REQ001REQ011REQ002
815;true;8;true;on ;low ;false;REQ004REQ003REQ010
849;true;4;true;on ;low ;false;
860;false;11;true;off ;high ;false;REQ001REQ011REQ002
882;false;11;true;off ;high ;false;
932;true;4;true;on ;low ;false;REQ004REQ003REQ010
963;true;11;false;off ;high ;false;REQ001REQ002REQ011
1000;true;3;true;on ;low ;false;REQ004REQ003REQ010
1017;true;0;false;on ;low ;false;
