TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
45;false;8;false;on ;low ;false;
77;true;11;false;off ;high ;false;REQ001REQ011REQ002
112;true;2;true;on ;low ;false;REQ004REQ003REQ010
122;false;11;false;off ;high ;false;REQ001REQ011REQ002
163;true;0;true;on ;low ;false;REQ004REQ003REQ010
189;true;9;false;off ;permitted ;false;REQ001REQ011
231;true;4;true;on ;low ;false;REQ003REQ010
273;false;0;false;on ;low ;false;
318;true;7;false;off ;low ;true;REQ005REQ009
329;false;1;true;on ;low ;false;REQ006REQ010
354;true;6;false;off ;low ;true;REQ005REQ009
384;true;5;false;off ;low ;true;
416;true;2;true;on ;low ;false;REQ006REQ010
452;false;1;true;on ;low ;false;
477;false;0;true;on ;low ;false;
526;false;6;false;on ;low ;false;
548;true;6;false;off ;low ;true;REQ005REQ009
559;false;7;false;off ;low ;true;
568;false;10;false;off ;high ;false;REQ001REQ002REQ007
605;true;10;false;off ;high ;false;
644;false;7;false;on ;low ;false;REQ004REQ003REQ010
660;false;5;true;on ;low ;false;
669;true;4;false;off ;low ;true;REQ005REQ009
698;false;10;true;off ;high ;false;REQ001REQ006REQ002
711;false;8;false;on ;low ;false;REQ004REQ003REQ010
736;false;4;true;on ;low ;false;
765;true;9;false;off ;permitted ;true;REQ005REQ009REQ001
789;false;5;false;off ;low ;true;REQ003
818;true;7;true;on ;low ;false;REQ006REQ010
844;true;7;false;on ;low ;false;
889;false;4;false;on ;low ;false;
899;true;3;false;off ;low ;true;REQ005REQ009
914;false;9;true;off ;permitted ;false;REQ006REQ010REQ001REQ011
932;false;5;false;on ;low ;false;REQ003REQ010
952;false;3;true;on ;low ;false;
973;false;11;true;off ;high ;false;REQ001REQ002REQ011
