TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
17;false;11;true;off ;high ;false;REQ001REQ002REQ011
55;true;3;false;off ;low ;true;REQ004REQ005REQ003
69;false;7;true;on ;low ;false;REQ006REQ010
102;true;4;true;on ;low ;false;
127;true;11;false;off ;high ;false;REQ001REQ011REQ002
169;false;3;true;on ;low ;false;REQ004REQ003REQ010
218;false;8;true;on ;low ;false;
231;false;8;true;on ;low ;false;
263;false;9;false;off ;permitted ;false;REQ001REQ011
292;true;7;false;off ;low ;true;REQ003REQ010REQ005REQ009
335;false;7;false;off ;low ;true;
345;true;9;true;off ;permitted ;false;REQ006REQ010REQ001REQ011
375;false;9;false;off ;permitted ;false;
421;true;0;false;off ;low ;true;REQ005REQ003
453;false;2;true;on ;low ;false;REQ006REQ010
500;false;0;false;on ;low ;false;
512;true;6;false;off ;low ;true;REQ005REQ009
532;false;8;true;on ;low ;false;REQ006REQ010
559;true;6;false;off ;low ;true;REQ005REQ009
584;true;1;false;off ;low ;true;
612;true;1;true;on ;low ;false;REQ006REQ010
627;false;10;false;off ;high ;false;REQ001REQ011REQ002
652;false;3;true;on ;low ;false;REQ004REQ003REQ010
697;true;1;false;off ;low ;true;REQ005REQ009
731;true;3;true;on ;low ;false;REQ006REQ010
755;false;3;true;on ;low ;false;
777;true;1;false;off ;low ;true;REQ005REQ009
824;true;3;true;on ;low ;false;REQ006REQ010
855;true;4;true;on ;low ;false;
905;false;7;true;on ;low ;false;
926;false;10;false;off ;high ;false;REQ001REQ011REQ002
969;true;5;false;off ;low ;true;REQ004REQ003REQ010REQ005REQ009
1013;true;8;true;on ;low ;false;REQ006REQ010
1059;true;8;false;on ;low ;false;
1076;false;1;false;on ;low ;false;
1098;false;11;false;off ;high ;false;REQ001REQ011REQ002
