TIME;I:the_blockage_button;I:the_water_pressure;I:the_reset_button;O:the_safety_injection_mode;O:the_pressure_mode;O:the_overridden_mode;
0;false;0;false;on ;low ;false;
21;false;7;false;on ;low ;false;
48;true;11;false;off ;high ;false;REQ001REQ002REQ011
63;false;2;true;on ;low ;false;REQ004REQ003REQ010
106;false;1;true;on ;low ;false;
132;true;11;false;off ;high ;false;REQ001REQ002REQ011
175;true;3;true;on ;low ;false;REQ004REQ003REQ010
197;false;11;false;off ;high ;false;REQ001REQ011REQ002
221;false;6;false;on ;low ;false;REQ004REQ003REQ010
261;true;2;true;on ;low ;false;
299;true;7;true;on ;low ;false;
318;false;11;true;off ;high ;false;REQ001REQ011REQ002
353;false;9;true;off ;permitted ;false;REQ004
379;false;1;false;on ;low ;false;REQ003REQ010
394;false;11;false;off ;high ;false;REQ001REQ002REQ011
414;false;8;true;on ;low ;false;REQ004REQ003REQ010
437;false;6;false;on ;low ;false;
451;false;6;false;on ;low ;false;
473;false;7;true;on ;low ;false;
508;true;6;true;on ;low ;false;
526;true;8;false;on ;low ;false;
541;false;0;false;on ;low ;false;
567;true;7;true;on ;low ;false;
611;false;0;false;on ;low ;false;
637;false;2;true;on ;low ;false;
665;false;9;true;off ;permitted ;false;REQ001REQ011
688;false;9;false;off ;permitted ;false;
714;true;5;false;off ;low ;true;REQ003REQ010REQ005REQ009
730;true;1;false;off ;low ;true;
764;true;0;false;off ;low ;true;
802;false;8;true;on ;low ;false;REQ006REQ010
825;true;10;true;off ;high ;false;REQ001REQ002REQ011
839;false;2;false;on ;low ;false;REQ004REQ003REQ010
879;false;8;false;on ;low ;false;
896;false;10;false;off ;high ;false;REQ001REQ011REQ002
933;true;11;false;off ;high ;false;
975;true;1;false;on ;low ;false;REQ004REQ003REQ010
